country_name,country_code,eu_member,year,fuel_code,fuel_desc,generation_twh,share_of_generation_pct,yoy_abs_change,yoy_pct_change
Italy,ITA,1,2012,BIO,Bioenergy,12.49,4.21,1.66,15.33
Italy,ITA,1,2012,GAS,Gas,129.14,43.56,-15.46,-10.69
Italy,ITA,1,2012,HARDCOAL,Hard Coal,49.14,16.57,4.41,9.86
Italy,ITA,1,2012,HYDRO,Hydro,41.87,14.12,-3.95,-8.62
Italy,ITA,1,2012,LIGNITE,Lignite,0.0,0.0,0.0,
Italy,ITA,1,2012,NUCLEAR,Nuclear,0.0,0.0,0.0,
Italy,ITA,1,2012,OTHFOSS,Other Fossil,25.98,8.76,-1.47,-5.36
Italy,ITA,1,2012,OTHRENEW,Other Renewables,5.59,1.89,-0.06,-1.06
Italy,ITA,1,2012,SOLAR,Solar,18.86,6.36,8.06,74.63
Italy,ITA,1,2012,WIND,Wind,13.41,4.52,3.55,36.0
Italy,ITA,1,2013,BIO,Bioenergy,17.08,5.95,4.59,36.75
Italy,ITA,1,2013,GAS,Gas,108.91,37.94,-20.23,-15.67
Italy,ITA,1,2013,HARDCOAL,Hard Coal,45.1,15.71,-4.04,-8.22
Italy,ITA,1,2013,HYDRO,Hydro,52.77,18.38,10.9,26.03
Italy,ITA,1,2013,LIGNITE,Lignite,0.0,0.0,0.0,
Italy,ITA,1,2013,NUCLEAR,Nuclear,0.0,0.0,0.0,
Italy,ITA,1,2013,OTHFOSS,Other Fossil,21.06,7.34,-4.92,-18.94
Italy,ITA,1,2013,OTHRENEW,Other Renewables,5.66,1.97,0.07,1.25
Italy,ITA,1,2013,SOLAR,Solar,21.59,7.52,2.73,14.48
Italy,ITA,1,2013,WIND,Wind,14.9,5.19,1.49,11.11
Italy,ITA,1,2014,BIO,Bioenergy,18.72,6.75,1.64,9.6
Italy,ITA,1,2014,GAS,Gas,93.66,33.76,-15.25,-14.0
Italy,ITA,1,2014,HARDCOAL,Hard Coal,43.45,15.66,-1.65,-3.66
Italy,ITA,1,2014,HYDRO,Hydro,58.55,21.1,5.78,10.95
Italy,ITA,1,2014,LIGNITE,Lignite,0.0,0.0,0.0,
Italy,ITA,1,2014,NUCLEAR,Nuclear,0.0,0.0,0.0,
Italy,ITA,1,2014,OTHFOSS,Other Fossil,19.65,7.08,-1.41,-6.7
Italy,ITA,1,2014,OTHRENEW,Other Renewables,5.92,2.13,0.26,4.59
Italy,ITA,1,2014,SOLAR,Solar,22.31,8.04,0.72,3.33
Italy,ITA,1,2014,WIND,Wind,15.18,5.47,0.28,1.88
Italy,ITA,1,2015,BIO,Bioenergy,19.39,6.9,0.67,3.58
Italy,ITA,1,2015,GAS,Gas,110.88,39.47,17.22,18.39
Italy,ITA,1,2015,HARDCOAL,Hard Coal,43.2,15.38,-0.25,-0.58
Italy,ITA,1,2015,HYDRO,Hydro,45.54,16.21,-13.01,-22.22
Italy,ITA,1,2015,LIGNITE,Lignite,0.0,0.0,0.0,
Italy,ITA,1,2015,NUCLEAR,Nuclear,0.0,0.0,0.0,
Italy,ITA,1,2015,OTHFOSS,Other Fossil,17.98,6.4,-1.67,-8.5
Italy,ITA,1,2015,OTHRENEW,Other Renewables,6.18,2.2,0.26,4.39
Italy,ITA,1,2015,SOLAR,Solar,22.94,8.17,0.63,2.82
Italy,ITA,1,2015,WIND,Wind,14.84,5.28,-0.34,-2.24
Italy,ITA,1,2016,BIO,Bioenergy,19.5,6.79,0.11,0.57
Italy,ITA,1,2016,GAS,Gas,126.17,43.93,15.29,13.79
Italy,ITA,1,2016,HARDCOAL,Hard Coal,35.61,12.4,-7.59,-17.57
Italy,ITA,1,2016,HYDRO,Hydro,42.43,14.77,-3.11,-6.83
Italy,ITA,1,2016,LIGNITE,Lignite,0.0,0.0,0.0,
Italy,ITA,1,2016,NUCLEAR,Nuclear,0.0,0.0,0.0,
Italy,ITA,1,2016,OTHFOSS,Other Fossil,17.41,6.06,-0.57,-3.17
Italy,ITA,1,2016,OTHRENEW,Other Renewables,6.29,2.19,0.11,1.78
Italy,ITA,1,2016,SOLAR,Solar,22.1,7.69,-0.84,-3.66
Italy,ITA,1,2016,WIND,Wind,17.69,6.16,2.85,19.2
Italy,ITA,1,2017,BIO,Bioenergy,19.37,6.6,-0.13,-0.67
Italy,ITA,1,2017,GAS,Gas,140.36,47.85,14.19,11.25
Italy,ITA,1,2017,HARDCOAL,Hard Coal,32.63,11.12,-2.98,-8.37
Italy,ITA,1,2017,HYDRO,Hydro,36.2,12.34,-6.23,-14.68
Italy,ITA,1,2017,LIGNITE,Lignite,0.0,0.0,0.0,
Italy,ITA,1,2017,NUCLEAR,Nuclear,0.0,0.0,0.0,
Italy,ITA,1,2017,OTHFOSS,Other Fossil,16.45,5.61,-0.96,-5.51
Italy,ITA,1,2017,OTHRENEW,Other Renewables,6.2,2.11,-0.09,-1.43
Italy,ITA,1,2017,SOLAR,Solar,24.38,8.31,2.28,10.32
Italy,ITA,1,2017,WIND,Wind,17.74,6.05,0.05,0.28
Italy,ITA,1,2018,BIO,Bioenergy,19.14,6.66,-0.23,-1.19
Italy,ITA,1,2018,GAS,Gas,128.56,44.73,-11.8,-8.41
Italy,ITA,1,2018,HARDCOAL,Hard Coal,28.47,9.91,-4.16,-12.75
Italy,ITA,1,2018,HYDRO,Hydro,48.79,16.98,12.59,34.78
Italy,ITA,1,2018,LIGNITE,Lignite,0.0,0.0,0.0,
Italy,ITA,1,2018,NUCLEAR,Nuclear,0.0,0.0,0.0,
Italy,ITA,1,2018,OTHFOSS,Other Fossil,15.95,5.55,-0.5,-3.04
Italy,ITA,1,2018,OTHRENEW,Other Renewables,6.11,2.13,-0.09,-1.45
Italy,ITA,1,2018,SOLAR,Solar,22.65,7.88,-1.73,-7.1
Italy,ITA,1,2018,WIND,Wind,17.72,6.17,-0.02,-0.11
Italy,ITA,1,2019,BIO,Bioenergy,19.55,6.71,0.41,2.14
Italy,ITA,1,2019,GAS,Gas,141.7,48.64,13.14,10.22
Italy,ITA,1,2019,HARDCOAL,Hard Coal,18.84,6.47,-9.63,-33.83
Italy,ITA,1,2019,HYDRO,Hydro,46.32,15.9,-2.47,-5.06
Italy,ITA,1,2019,LIGNITE,Lignite,0.0,0.0,0.0,
Italy,ITA,1,2019,NUCLEAR,Nuclear,0.0,0.0,0.0,
Italy,ITA,1,2019,OTHFOSS,Other Fossil,14.98,5.14,-0.97,-6.08
Italy,ITA,1,2019,OTHRENEW,Other Renewables,6.07,2.08,-0.04,-0.65
Italy,ITA,1,2019,SOLAR,Solar,23.69,8.13,1.04,4.59
Italy,ITA,1,2019,WIND,Wind,20.2,6.93,2.48,14.0
Italy,ITA,1,2020,BIO,Bioenergy,19.58,7.05,0.03,0.15
Italy,ITA,1,2020,GAS,Gas,130.04,46.82,-11.66,-8.23
Italy,ITA,1,2020,HARDCOAL,Hard Coal,14.12,5.08,-4.72,-25.05
Italy,ITA,1,2020,HYDRO,Hydro,47.49,17.1,1.17,2.53
Italy,ITA,1,2020,LIGNITE,Lignite,0.0,0.0,0.0,
Italy,ITA,1,2020,NUCLEAR,Nuclear,0.0,0.0,0.0,
Italy,ITA,1,2020,OTHFOSS,Other Fossil,15.74,5.67,0.76,5.07
Italy,ITA,1,2020,OTHRENEW,Other Renewables,6.03,2.17,-0.04,-0.66
Italy,ITA,1,2020,SOLAR,Solar,25.88,9.32,2.19,9.24
Italy,ITA,1,2020,WIND,Wind,18.84,6.78,-1.36,-6.73
Italy,ITA,1,2021,BIO,Bioenergy,19.83,7.01,0.25,1.28
Italy,ITA,1,2021,GAS,Gas,137.11,48.46,7.07,5.44
Italy,ITA,1,2021,HARDCOAL,Hard Coal,14.93,5.28,0.81,5.74
Italy,ITA,1,2021,HYDRO,Hydro,44.62,15.77,-2.87,-6.04
Italy,ITA,1,2021,LIGNITE,Lignite,0.0,0.0,0.0,
Italy,ITA,1,2021,NUCLEAR,Nuclear,0.0,0.0,0.0,
Italy,ITA,1,2021,OTHFOSS,Other Fossil,14.08,4.98,-1.66,-10.55
Italy,ITA,1,2021,OTHRENEW,Other Renewables,5.9,2.09,-0.13,-2.16
Italy,ITA,1,2021,SOLAR,Solar,25.41,8.98,-0.47,-1.82
Italy,ITA,1,2021,WIND,Wind,21.06,7.44,2.22,11.78
Latvia,LVA,1,1990,BIO,Bioenergy,0.0,0.0,,
Latvia,LVA,1,1990,GAS,Gas,1.73,26.02,,
Latvia,LVA,1,1990,HARDCOAL,Hard Coal,0.0,0.0,,
Latvia,LVA,1,1990,HYDRO,Hydro,4.5,67.67,,
Latvia,LVA,1,1990,LIGNITE,Lignite,0.0,0.0,,
Latvia,LVA,1,1990,NUCLEAR,Nuclear,0.0,0.0,,
Latvia,LVA,1,1990,OTHFOSS,Other Fossil,0.42,6.32,,
Latvia,LVA,1,1990,OTHRENEW,Other Renewables,0.0,0.0,,
Latvia,LVA,1,1990,SOLAR,Solar,0.0,0.0,,
Latvia,LVA,1,1990,WIND,Wind,0.0,0.0,,
Latvia,LVA,1,1991,BIO,Bioenergy,0.0,0.0,0.0,
Latvia,LVA,1,1991,GAS,Gas,1.81,32.04,0.08,4.62
Latvia,LVA,1,1991,HARDCOAL,Hard Coal,0.0,0.0,0.0,
Latvia,LVA,1,1991,HYDRO,Hydro,3.28,58.05,-1.22,-27.11
Latvia,LVA,1,1991,LIGNITE,Lignite,0.0,0.0,0.0,
Latvia,LVA,1,1991,NUCLEAR,Nuclear,0.0,0.0,0.0,
Latvia,LVA,1,1991,OTHFOSS,Other Fossil,0.56,9.91,0.14,33.33
Latvia,LVA,1,1991,OTHRENEW,Other Renewables,0.0,0.0,0.0,
Latvia,LVA,1,1991,SOLAR,Solar,0.0,0.0,0.0,
Latvia,LVA,1,1991,WIND,Wind,0.0,0.0,0.0,
Latvia,LVA,1,1992,BIO,Bioenergy,0.0,0.0,0.0,
Latvia,LVA,1,1992,GAS,Gas,1.15,29.95,-0.66,-36.46
Latvia,LVA,1,1992,HARDCOAL,Hard Coal,0.0,0.0,0.0,
Latvia,LVA,1,1992,HYDRO,Hydro,2.52,65.63,-0.76,-23.17
Latvia,LVA,1,1992,LIGNITE,Lignite,0.0,0.0,0.0,
Latvia,LVA,1,1992,NUCLEAR,Nuclear,0.0,0.0,0.0,
Latvia,LVA,1,1992,OTHFOSS,Other Fossil,0.17,4.43,-0.39,-69.64
Latvia,LVA,1,1992,OTHRENEW,Other Renewables,0.0,0.0,0.0,
Latvia,LVA,1,1992,SOLAR,Solar,0.0,0.0,0.0,
Latvia,LVA,1,1992,WIND,Wind,0.0,0.0,0.0,
Latvia,LVA,1,1993,BIO,Bioenergy,0.0,0.0,0.0,
Latvia,LVA,1,1993,GAS,Gas,0.56,14.25,-0.59,-51.3
Latvia,LVA,1,1993,HARDCOAL,Hard Coal,0.0,0.0,0.0,
Latvia,LVA,1,1993,HYDRO,Hydro,2.88,73.28,0.36,14.29
Latvia,LVA,1,1993,LIGNITE,Lignite,0.0,0.0,0.0,
Latvia,LVA,1,1993,NUCLEAR,Nuclear,0.0,0.0,0.0,
Latvia,LVA,1,1993,OTHFOSS,Other Fossil,0.49,12.47,0.32,188.24
Latvia,LVA,1,1993,OTHRENEW,Other Renewables,0.0,0.0,0.0,
Latvia,LVA,1,1993,SOLAR,Solar,0.0,0.0,0.0,
Latvia,LVA,1,1993,WIND,Wind,0.0,0.0,0.0,
Latvia,LVA,1,1994,BIO,Bioenergy,0.0,0.0,0.0,
Latvia,LVA,1,1994,GAS,Gas,0.31,6.98,-0.25,-44.64
Latvia,LVA,1,1994,HARDCOAL,Hard Coal,0.0,0.0,0.0,
Latvia,LVA,1,1994,HYDRO,Hydro,3.31,74.55,0.43,14.93
Latvia,LVA,1,1994,LIGNITE,Lignite,0.0,0.0,0.0,
Latvia,LVA,1,1994,NUCLEAR,Nuclear,0.0,0.0,0.0,
Latvia,LVA,1,1994,OTHFOSS,Other Fossil,0.82,18.47,0.33,67.35
Latvia,LVA,1,1994,OTHRENEW,Other Renewables,0.0,0.0,0.0,
Latvia,LVA,1,1994,SOLAR,Solar,0.0,0.0,0.0,
Latvia,LVA,1,1994,WIND,Wind,0.0,0.0,0.0,
Latvia,LVA,1,1995,BIO,Bioenergy,0.0,0.0,0.0,
Latvia,LVA,1,1995,GAS,Gas,0.53,13.28,0.22,70.97
Latvia,LVA,1,1995,HARDCOAL,Hard Coal,0.0,0.0,0.0,
Latvia,LVA,1,1995,HYDRO,Hydro,2.94,73.68,-0.37,-11.18
Latvia,LVA,1,1995,LIGNITE,Lignite,0.0,0.0,0.0,
Latvia,LVA,1,1995,NUCLEAR,Nuclear,0.0,0.0,0.0,
Latvia,LVA,1,1995,OTHFOSS,Other Fossil,0.52,13.03,-0.3,-36.59
Latvia,LVA,1,1995,OTHRENEW,Other Renewables,0.0,0.0,0.0,
Latvia,LVA,1,1995,SOLAR,Solar,0.0,0.0,0.0,
Latvia,LVA,1,1995,WIND,Wind,0.0,0.0,0.0,
Latvia,LVA,1,1996,BIO,Bioenergy,0.0,0.0,0.0,
Latvia,LVA,1,1996,GAS,Gas,0.52,16.67,-0.01,-1.89
Latvia,LVA,1,1996,HARDCOAL,Hard Coal,0.0,0.0,0.0,
Latvia,LVA,1,1996,HYDRO,Hydro,1.86,59.62,-1.08,-36.73
Latvia,LVA,1,1996,LIGNITE,Lignite,0.0,0.0,0.0,
Latvia,LVA,1,1996,NUCLEAR,Nuclear,0.0,0.0,0.0,
Latvia,LVA,1,1996,OTHFOSS,Other Fossil,0.74,23.72,0.22,42.31
Latvia,LVA,1,1996,OTHRENEW,Other Renewables,0.0,0.0,0.0,
Latvia,LVA,1,1996,SOLAR,Solar,0.0,0.0,0.0,
Latvia,LVA,1,1996,WIND,Wind,0.0,0.0,0.0,
Latvia,LVA,1,1997,BIO,Bioenergy,0.0,0.0,0.0,
Latvia,LVA,1,1997,GAS,Gas,1.25,27.72,0.73,140.38
Latvia,LVA,1,1997,HARDCOAL,Hard Coal,0.0,0.0,0.0,
Latvia,LVA,1,1997,HYDRO,Hydro,2.95,65.41,1.09,58.6
Latvia,LVA,1,1997,LIGNITE,Lignite,0.0,0.0,0.0,
Latvia,LVA,1,1997,NUCLEAR,Nuclear,0.0,0.0,0.0,
Latvia,LVA,1,1997,OTHFOSS,Other Fossil,0.31,6.87,-0.43,-58.11
Latvia,LVA,1,1997,OTHRENEW,Other Renewables,0.0,0.0,0.0,
Latvia,LVA,1,1997,SOLAR,Solar,0.0,0.0,0.0,
Latvia,LVA,1,1997,WIND,Wind,0.0,0.0,0.0,
Latvia,LVA,1,1998,BIO,Bioenergy,0.0,0.0,0.0,
Latvia,LVA,1,1998,GAS,Gas,1.08,18.62,-0.17,-13.6
Latvia,LVA,1,1998,HARDCOAL,Hard Coal,0.0,0.0,0.0,
Latvia,LVA,1,1998,HYDRO,Hydro,4.32,74.48,1.37,46.44
Latvia,LVA,1,1998,LIGNITE,Lignite,0.0,0.0,0.0,
Latvia,LVA,1,1998,NUCLEAR,Nuclear,0.0,0.0,0.0,
Latvia,LVA,1,1998,OTHFOSS,Other Fossil,0.4,6.9,0.09,29.03
Latvia,LVA,1,1998,OTHRENEW,Other Renewables,0.0,0.0,0.0,
Latvia,LVA,1,1998,SOLAR,Solar,0.0,0.0,0.0,
Latvia,LVA,1,1998,WIND,Wind,0.0,0.0,0.0,
Latvia,LVA,1,1999,BIO,Bioenergy,0.0,0.0,0.0,
Latvia,LVA,1,1999,GAS,Gas,0.95,23.11,-0.13,-12.04
Latvia,LVA,1,1999,HARDCOAL,Hard Coal,0.0,0.0,0.0,
Latvia,LVA,1,1999,HYDRO,Hydro,2.76,67.15,-1.56,-36.11
Latvia,LVA,1,1999,LIGNITE,Lignite,0.0,0.0,0.0,
Latvia,LVA,1,1999,NUCLEAR,Nuclear,0.0,0.0,0.0,
Latvia,LVA,1,1999,OTHFOSS,Other Fossil,0.4,9.73,0.0,0.0
Latvia,LVA,1,1999,OTHRENEW,Other Renewables,0.0,0.0,0.0,
Latvia,LVA,1,1999,SOLAR,Solar,0.0,0.0,0.0,
Latvia,LVA,1,1999,WIND,Wind,0.0,0.0,0.0,
Latvia,LVA,1,2000,BIO,Bioenergy,0.0,0.0,0.0,
Latvia,LVA,1,2000,GAS,Gas,1.13,27.29,0.18,18.95
Latvia,LVA,1,2000,HARDCOAL,Hard Coal,0.0,0.0,0.0,
Latvia,LVA,1,2000,HYDRO,Hydro,2.82,68.12,0.06,2.17
Latvia,LVA,1,2000,LIGNITE,Lignite,0.0,0.0,0.0,
Latvia,LVA,1,2000,NUCLEAR,Nuclear,0.0,0.0,0.0,
Latvia,LVA,1,2000,OTHFOSS,Other Fossil,0.19,4.59,-0.21,-52.5
Latvia,LVA,1,2000,OTHRENEW,Other Renewables,0.0,0.0,0.0,
Latvia,LVA,1,2000,SOLAR,Solar,0.0,0.0,0.0,
Latvia,LVA,1,2000,WIND,Wind,0.0,0.0,0.0,
Latvia,LVA,1,2001,BIO,Bioenergy,0.0,0.0,0.0,
Latvia,LVA,1,2001,GAS,Gas,1.3,30.44,0.17,15.04
Latvia,LVA,1,2001,HARDCOAL,Hard Coal,0.0,0.0,0.0,
Latvia,LVA,1,2001,HYDRO,Hydro,2.83,66.28,0.01,0.35
Latvia,LVA,1,2001,LIGNITE,Lignite,0.0,0.0,0.0,
Latvia,LVA,1,2001,NUCLEAR,Nuclear,0.0,0.0,0.0,
Latvia,LVA,1,2001,OTHFOSS,Other Fossil,0.14,3.28,-0.05,-26.32
Latvia,LVA,1,2001,OTHRENEW,Other Renewables,0.0,0.0,0.0,
Latvia,LVA,1,2001,SOLAR,Solar,0.0,0.0,0.0,
Latvia,LVA,1,2001,WIND,Wind,0.0,0.0,0.0,
Latvia,LVA,1,2002,BIO,Bioenergy,0.01,0.25,0.01,
Latvia,LVA,1,2002,GAS,Gas,1.31,33.0,0.01,0.77
Latvia,LVA,1,2002,HARDCOAL,Hard Coal,0.0,0.0,0.0,
Latvia,LVA,1,2002,HYDRO,Hydro,2.46,61.96,-0.37,-13.07
Latvia,LVA,1,2002,LIGNITE,Lignite,0.0,0.0,0.0,
Latvia,LVA,1,2002,NUCLEAR,Nuclear,0.0,0.0,0.0,
Latvia,LVA,1,2002,OTHFOSS,Other Fossil,0.18,4.53,0.04,28.57
Latvia,LVA,1,2002,OTHRENEW,Other Renewables,0.0,0.0,0.0,
Latvia,LVA,1,2002,SOLAR,Solar,0.0,0.0,0.0,
Latvia,LVA,1,2002,WIND,Wind,0.01,0.25,0.01,
Latvia,LVA,1,2003,BIO,Bioenergy,0.02,0.5,0.01,100.0
Latvia,LVA,1,2003,GAS,Gas,1.53,38.54,0.22,16.79
Latvia,LVA,1,2003,HARDCOAL,Hard Coal,0.0,0.0,0.0,
Latvia,LVA,1,2003,HYDRO,Hydro,2.27,57.18,-0.19,-7.72
Latvia,LVA,1,2003,LIGNITE,Lignite,0.0,0.0,0.0,
Latvia,LVA,1,2003,NUCLEAR,Nuclear,0.0,0.0,0.0,
Latvia,LVA,1,2003,OTHFOSS,Other Fossil,0.1,2.52,-0.08,-44.44
Latvia,LVA,1,2003,OTHRENEW,Other Renewables,0.0,0.0,0.0,
Latvia,LVA,1,2003,SOLAR,Solar,0.0,0.0,0.0,
Latvia,LVA,1,2003,WIND,Wind,0.05,1.26,0.04,400.0
Latvia,LVA,1,2004,BIO,Bioenergy,0.04,0.85,0.02,100.0
Latvia,LVA,1,2004,GAS,Gas,1.43,30.49,-0.1,-6.54
Latvia,LVA,1,2004,HARDCOAL,Hard Coal,0.0,0.0,0.0,
Latvia,LVA,1,2004,HYDRO,Hydro,3.11,66.31,0.84,37.0
Latvia,LVA,1,2004,LIGNITE,Lignite,0.0,0.0,0.0,
Latvia,LVA,1,2004,NUCLEAR,Nuclear,0.0,0.0,0.0,
Latvia,LVA,1,2004,OTHFOSS,Other Fossil,0.06,1.28,-0.04,-40.0
Latvia,LVA,1,2004,OTHRENEW,Other Renewables,0.0,0.0,0.0,
Latvia,LVA,1,2004,SOLAR,Solar,0.0,0.0,0.0,
Latvia,LVA,1,2004,WIND,Wind,0.05,1.07,0.0,0.0
Latvia,LVA,1,2005,BIO,Bioenergy,0.04,0.81,0.0,0.0
Latvia,LVA,1,2005,GAS,Gas,1.49,30.28,0.06,4.2
Latvia,LVA,1,2005,HARDCOAL,Hard Coal,0.0,0.0,0.0,
Latvia,LVA,1,2005,HYDRO,Hydro,3.33,67.68,0.22,7.07
Latvia,LVA,1,2005,LIGNITE,Lignite,0.0,0.0,0.0,
Latvia,LVA,1,2005,NUCLEAR,Nuclear,0.0,0.0,0.0,
Latvia,LVA,1,2005,OTHFOSS,Other Fossil,0.01,0.2,-0.05,-83.33
Latvia,LVA,1,2005,OTHRENEW,Other Renewables,0.0,0.0,0.0,
Latvia,LVA,1,2005,SOLAR,Solar,0.0,0.0,0.0,
Latvia,LVA,1,2005,WIND,Wind,0.05,1.02,0.0,0.0
Latvia,LVA,1,2006,BIO,Bioenergy,0.04,0.82,0.0,0.0
Latvia,LVA,1,2006,GAS,Gas,2.1,42.94,0.61,40.94
Latvia,LVA,1,2006,HARDCOAL,Hard Coal,0.0,0.0,0.0,
Latvia,LVA,1,2006,HYDRO,Hydro,2.7,55.21,-0.63,-18.92
Latvia,LVA,1,2006,LIGNITE,Lignite,0.0,0.0,0.0,
Latvia,LVA,1,2006,NUCLEAR,Nuclear,0.0,0.0,0.0,
Latvia,LVA,1,2006,OTHFOSS,Other Fossil,0.0,0.0,-0.01,-100.0
Latvia,LVA,1,2006,OTHRENEW,Other Renewables,0.0,0.0,0.0,
Latvia,LVA,1,2006,SOLAR,Solar,0.0,0.0,0.0,
Latvia,LVA,1,2006,WIND,Wind,0.05,1.02,0.0,0.0
Latvia,LVA,1,2007,BIO,Bioenergy,0.04,0.84,0.0,0.0
Latvia,LVA,1,2007,GAS,Gas,1.92,40.34,-0.18,-8.57
Latvia,LVA,1,2007,HARDCOAL,Hard Coal,0.0,0.0,0.0,
Latvia,LVA,1,2007,HYDRO,Hydro,2.73,57.35,0.03,1.11
Latvia,LVA,1,2007,LIGNITE,Lignite,0.0,0.0,0.0,
Latvia,LVA,1,2007,NUCLEAR,Nuclear,0.0,0.0,0.0,
Latvia,LVA,1,2007,OTHFOSS,Other Fossil,0.02,0.42,0.02,
Latvia,LVA,1,2007,OTHRENEW,Other Renewables,0.0,0.0,0.0,
Latvia,LVA,1,2007,SOLAR,Solar,0.0,0.0,0.0,
Latvia,LVA,1,2007,WIND,Wind,0.05,1.05,0.0,0.0
Latvia,LVA,1,2008,BIO,Bioenergy,0.04,0.76,0.0,0.0
Latvia,LVA,1,2008,GAS,Gas,2.06,39.09,0.14,7.29
Latvia,LVA,1,2008,HARDCOAL,Hard Coal,0.0,0.0,0.0,
Latvia,LVA,1,2008,HYDRO,Hydro,3.11,59.01,0.38,13.92
Latvia,LVA,1,2008,LIGNITE,Lignite,0.0,0.0,0.0,
Latvia,LVA,1,2008,NUCLEAR,Nuclear,0.0,0.0,0.0,
Latvia,LVA,1,2008,OTHFOSS,Other Fossil,0.0,0.0,-0.02,-100.0
Latvia,LVA,1,2008,OTHRENEW,Other Renewables,0.0,0.0,0.0,
Latvia,LVA,1,2008,SOLAR,Solar,0.0,0.0,0.0,
Latvia,LVA,1,2008,WIND,Wind,0.06,1.14,0.01,20.0
Latvia,LVA,1,2009,BIO,Bioenergy,0.05,0.9,0.01,25.0
Latvia,LVA,1,2009,GAS,Gas,2.01,36.09,-0.05,-2.43
Latvia,LVA,1,2009,HARDCOAL,Hard Coal,0.0,0.0,0.0,
Latvia,LVA,1,2009,HYDRO,Hydro,3.46,62.12,0.35,11.25
Latvia,LVA,1,2009,LIGNITE,Lignite,0.0,0.0,0.0,
Latvia,LVA,1,2009,NUCLEAR,Nuclear,0.0,0.0,0.0,
Latvia,LVA,1,2009,OTHFOSS,Other Fossil,0.0,0.0,0.0,
Latvia,LVA,1,2009,OTHRENEW,Other Renewables,0.0,0.0,0.0,
Latvia,LVA,1,2009,SOLAR,Solar,0.0,0.0,0.0,
Latvia,LVA,1,2009,WIND,Wind,0.05,0.9,-0.01,-16.67
Latvia,LVA,1,2010,BIO,Bioenergy,0.07,1.06,0.02,40.0
Latvia,LVA,1,2010,GAS,Gas,2.99,45.1,0.98,48.76
Latvia,LVA,1,2010,HARDCOAL,Hard Coal,0.0,0.0,0.0,
Latvia,LVA,1,2010,HYDRO,Hydro,3.52,53.09,0.06,1.73
Latvia,LVA,1,2010,LIGNITE,Lignite,0.0,0.0,0.0,
Latvia,LVA,1,2010,NUCLEAR,Nuclear,0.0,0.0,0.0,
Latvia,LVA,1,2010,OTHFOSS,Other Fossil,0.0,0.0,0.0,
Latvia,LVA,1,2010,OTHRENEW,Other Renewables,0.0,0.0,0.0,
Latvia,LVA,1,2010,SOLAR,Solar,0.0,0.0,0.0,
Latvia,LVA,1,2010,WIND,Wind,0.05,0.75,0.0,0.0
Latvia,LVA,1,2011,BIO,Bioenergy,0.12,1.97,0.05,71.43
Latvia,LVA,1,2011,GAS,Gas,3.01,49.43,0.02,0.67
Latvia,LVA,1,2011,HARDCOAL,Hard Coal,0.0,0.0,0.0,
Latvia,LVA,1,2011,HYDRO,Hydro,2.89,47.45,-0.63,-17.9
Latvia,LVA,1,2011,LIGNITE,Lignite,0.0,0.0,0.0,
Latvia,LVA,1,2011,NUCLEAR,Nuclear,0.0,0.0,0.0,
Latvia,LVA,1,2011,OTHFOSS,Other Fossil,0.0,0.0,0.0,
Latvia,LVA,1,2011,OTHRENEW,Other Renewables,0.0,0.0,0.0,
Latvia,LVA,1,2011,SOLAR,Solar,0.0,0.0,0.0,
Latvia,LVA,1,2011,WIND,Wind,0.07,1.15,0.02,40.0
Latvia,LVA,1,2012,BIO,Bioenergy,0.29,4.7,0.17,141.67
Latvia,LVA,1,2012,GAS,Gas,2.06,33.39,-0.95,-31.56
Latvia,LVA,1,2012,HARDCOAL,Hard Coal,0.0,0.0,0.0,
Latvia,LVA,1,2012,HYDRO,Hydro,3.71,60.13,0.82,28.37
Latvia,LVA,1,2012,LIGNITE,Lignite,0.0,0.0,0.0,
Latvia,LVA,1,2012,NUCLEAR,Nuclear,0.0,0.0,0.0,
Latvia,LVA,1,2012,OTHFOSS,Other Fossil,0.0,0.0,0.0,
Latvia,LVA,1,2012,OTHRENEW,Other Renewables,0.0,0.0,0.0,
Latvia,LVA,1,2012,SOLAR,Solar,0.0,0.0,0.0,
Latvia,LVA,1,2012,WIND,Wind,0.11,1.78,0.04,57.14
Latvia,LVA,1,2013,BIO,Bioenergy,0.5,8.06,0.21,72.41
Latvia,LVA,1,2013,GAS,Gas,2.67,43.06,0.61,29.61
Latvia,LVA,1,2013,HARDCOAL,Hard Coal,0.0,0.0,0.0,
Latvia,LVA,1,2013,HYDRO,Hydro,2.91,46.94,-0.8,-21.56
Latvia,LVA,1,2013,LIGNITE,Lignite,0.0,0.0,0.0,
Latvia,LVA,1,2013,NUCLEAR,Nuclear,0.0,0.0,0.0,
Latvia,LVA,1,2013,OTHFOSS,Other Fossil,0.0,0.0,0.0,
Latvia,LVA,1,2013,OTHRENEW,Other Renewables,0.0,0.0,0.0,
Latvia,LVA,1,2013,SOLAR,Solar,0.0,0.0,0.0,
Latvia,LVA,1,2013,WIND,Wind,0.12,1.94,0.01,9.09
Latvia,LVA,1,2014,BIO,Bioenergy,0.67,13.04,0.17,34.0
Latvia,LVA,1,2014,GAS,Gas,2.34,45.53,-0.33,-12.36
Latvia,LVA,1,2014,HARDCOAL,Hard Coal,0.0,0.0,0.0,
Latvia,LVA,1,2014,HYDRO,Hydro,1.99,38.72,-0.92,-31.62
