Entity,Year,Biofuels Consumption - Kboed - Biodiesel,Biofuels Consumption - Kboed - Total,Biofuels Consumption - PJ - Biodiesel,Biofuels Consumption - PJ - Total,Biofuels Consumption - TWh - Biodiesel,Biofuels Consumption - TWh - Total,Biofuels Production - Kboed - Biodiesel,Biofuels Production - Kboed - Total,Biofuels Production - PJ - Biodiesel,Biofuels Production - PJ - Total,Biofuels Production - TWh - Biodiesel,Biofuels Production - TWh - Total,Carbon Dioxide Emissions,Coal - Prices,Coal - Reserves - Anthracite and bituminous,Coal - Reserves - Sub-bituminous and lignite,Coal - Reserves - Total,Coal Consumption - EJ,Coal Consumption - TWh,Coal Production - EJ,Coal Production - TWh,Coal Production - Tonnes,Cobalt Production-Reserves,Elec Gen from Coal,Elec Gen from Gas,Elec Gen from Oil,Electricity Generation,Gas - Prices,Gas - Proved reserves,Gas Consumption - Bcf,Gas Consumption - Bcm,Gas Consumption - EJ,Gas Consumption - TWh,Gas Production - Bcf,Gas Production - Bcm,Gas Production - EJ,Gas Production - TWh,Geo Biomass Other - EJ,Geo Biomass Other - TWh,Geothermal Capacity,Graphite Production-Reserves,Hydro Consumption - EJ,Hydro Consumption - TWh,Hydro Generation - TWh,Lithium Production-Reserves,Nuclear Consumption - EJ,Nuclear Consumption - TWh,Nuclear Generation - TWh,Oil - Crude prices since 1861 (2020 $),Oil - Crude prices since 1861 (current $),Oil - Proved reserves,Oil - Refinery throughput,Oil - Refining capacity,Oil - Spot crude prices,Oil Consumption - Barrels,Oil Consumption - EJ,Oil Consumption - TWh,Oil Consumption - Tonnes,Oil Production - Barrels,Oil Production - Crude Conds,Oil Production - NGLs,Oil Production - TWh,Oil Production - Tonnes,Primary Energy - Cons capita,Primary Energy Consumption - EJ,Primary Energy Consumption - TWh,Rare Earth Production-Reserves,Renewables Consumption - EJ,Renewables Consumption - TWh,Renewables Power - EJ,Renewables power - TWh,Solar Capacity,Solar Consumption - EJ,Solar Consumption - TWh,Solar Generation - TWh,Total Liquids - Consumption,Wind Capacity,Wind Consumption - EJ,Wind Consumption - TWh,Wind Generation - TWh,Biofuels Consumption - TWh - Biodiesel (zero filled),Biofuels Consumption - TWh - Total (zero filled),Coal Consumption - TWh (zero filled),Gas Consumption - TWh (zero filled),Hydro Consumption - TWh (zero filled),Nuclear Consumption - TWh (zero filled),Oil Consumption - TWh (zero filled),Solar Consumption - TWh (zero filled),Wind Consumption - TWh (zero filled),Geo Biomass Other - TWh (zero filled)
Libya,2003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.41645,,,,,0.505531812,5.225,0.1881,52.24999999999999,,,,,,,,,,,,,,39.126,,,,,,,,1485,1425,60,811.5366373987001,69.77959049,,,,,,,,,,,,,,,,,,,,,,,,,,,
Libya,2004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.41645,,,,,0.738809756,7.657,0.275652,76.57000000000001,,,,,,,,,,,,,,39.126,,,,,,,,1622.255101,1565.362511,56.89259,889.9973373179,76.52599633,,,,,,,,,,,,,,,,,,,,,,,,,,,
Libya,2005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.41645,,,,,1.038638087,10.735,0.38646,107.35,,,,,,,,,,,,,,41.464,,,,,,,,1744.687,1674.477039,70.20996106,953.2687334219002,81.96635713,,,,,,,,,,,,,,,,,,,,,,,,,,,
Libya,2006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.349,,,,,1.212816775,12.53525,0.451269,125.3525,,,,,,,,,,,,,,41.464,,,,,,,,1872.14589,1810.076484,62.06940654,1023.0721332145,87.96836915,,,,,,,,,,,,,,,,,,,,,,,,,,,
Libya,2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.463,,,,,1.404459289,14.516,0.522576,145.16,,,,,,,,,,,,,,43.663,,,,,,,,1908.232877,1842.678743,65.5541336,1041.9012385877,89.58738079,,,,,,,,,,,,,,,,,,,,,,,,,,,
Libya,2008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.463,,,,,1.457453488,15.105,0.54378,151.05,,,,,,,,,,,,,,44.271,,,,,,,,1875.469945,1807.980856,67.48908962,1026.2569231177,88.24221179,,,,,,,,,,,,,,,,,,,,,,,,,,,
Libya,2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.47155,,,,,1.461446511,15.105,0.54378,151.05,,,,,,,,,,,,,,46.422,,,,,,,,1738.775371,1687.279471,51.4959,950.1720729838,81.70009226,,,,,,,,,,,,,,,,,,,,,,,,,,,
Libya,2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.42025,,,,,1.545456707,15.9733,0.5750388,159.73299999999998,,,,,,,,,,,,,,47.097,,,,,,,,1798.959333,1748.463433,50.4959,983.7358363972,84.58605644,,,,,,,,,,,,,,,,,,,,,,,,,,,
Libya,2011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.46965,,,,,0.721991343,7.46225,0.268641,74.6225,,,,,,,,,,,,,,48.014,,,,,,,,516.0335685,507.5390685,8.4945,283.01985719680005,24.33532736,,,,,,,,,,,,,,,,,,,,,,,,,,,
Libya,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.47155,,,,,1.118297645,11.59,0.41724,115.9,,,,,,,,,,,,,,48.472,,,,,,,,1538.5328,1498.5328,40,843.960169212,72.5675124,,,,,,,,,,,,,,,,,,,,,,,,,,,
Libya,2013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.4307,,,,,1.176510399,12.16,0.43776,121.6,,,,,,,,,,,,,,48.363,,,,,,,,1047.835658,1025.479458,22.3562,573.9841889091001,49.35375657,,,,,,,,,,,,,,,,,,,,,,,,,,,
Libya,2014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.429655,,,,,1.518740923,15.697175,0.5650983,156.97175,,,,,,,,,,,,,,48.363,,,,,,,,517.726,510.1918,7.5342,283.5825785847,24.38371269,,,,,,,,,,,,,,,,,,,,,,,,,,,
Libya,2015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.429654489,,,,,1.424037157,14.71835,0.5298606,147.1835,,,,,,,,,,,,,,48.363,,,,,,,,436.6438356,421.6438356,15,237.8943368789,20.45523103,,,,,,,,,,,,,,,,,,,,,,,,,,,
Libya,2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.429654489,,,,,1.427247873,14.79195,0.5325102,147.9195,,,,,,,,,,,,,,48.363,,,,,,,,411.7759563,396.7759563,15,224.7632744107,19.32616289,,,,,,,,,,,,,,,,,,,,,,,,,,,
Libya,2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.429654489,,,,,1.315234133,13.5938,0.4893768,135.938,,,,,,,,,,,,,,48.363,,,,,,,,928.9452096,908.9041096,20.0411,508.87445021880006,43.75532676,,,,,,,,,,,,,,,,,,,,,,,,,,,
Libya,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.429654489,,,,,1.275776045,13.185975,0.4746951,131.85975,,,,,,,,,,,,,,48.363,,,,,,,,1165.205433,1143.972633,21.2328,638.9893971594,54.94319838,,,,,,,,,,,,,,,,,,,,,,,,,,,
Libya,2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.429654489,,,,,1.403331124,14.50433968,0.522156229,145.04339694444445,,,,,,,,,,,,,,48.363,,,,,,,,1306.369281,1279.245983,27.12329865,715.7575147942001,61.54406834,,,,,,,,,,,,,,,,,,,,,,,,,,,
Libya,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.429654489,,,,,1.283870849,13.30599524,0.479015828,133.05995222222222,,,,,,,,,,,,,,48.363,,,,,,,,389.5964689,374.3204689,15.276,212.8788599034,18.30428718,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lithuania,1965,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0
Lithuania,1966,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0
Lithuania,1967,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0
Lithuania,1968,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0
Lithuania,1969,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0
Lithuania,1970,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0
Lithuania,1971,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0
Lithuania,1972,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0
Lithuania,1973,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0
Lithuania,1974,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0
Lithuania,1975,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0
Lithuania,1976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0
Lithuania,1977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0
Lithuania,1978,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0
Lithuania,1979,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0
Lithuania,1980,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0
Lithuania,1981,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0
Lithuania,1982,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0
Lithuania,1983,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0
Lithuania,1984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0
Lithuania,1985,,,,,,,,,,,,,37.43072841,,,,,0.034047727,9.457701944444445,,,,,,,,20.962,,,0.394671809,4.079189777,0.146850832,40.79189777777777,,,,,0,0,,,0.003933266,1.092573888888889,0.3933266,,0.09479613,26.332258333333336,9.479613,,,,,240,,167.1679726,0.368574951,102.38193083333331,8.676712203,,,,,,181.9568516,0.648202906,180.05636277777776,,0,0,0,0,,0,0,0,167.1679726,,0,0,0,0,0,9.457701944444445,40.79189777777777,1.092573888888889,26.332258333333336,102.38193083333331,0,0,0
Lithuania,1986,,,,,,,,,,,,,33.55108026,,,,,0.039626052,11.007236666666667,,,,,,,,22.416,,,0.395509308,4.087845883,0.147162452,40.878458888888886,,,,,0,0,,,0.003844878,1.0680216666666666,0.3844878,,0.098817784,27.449384444444444,9.8817784,,,,,240,,139.9134795,0.308400084,85.66669,7.260280655,,,,,,166.3440746,0.59785125,166.06979166666665,,0,0,0,0,,0,0,0,139.9134795,,0,0,0,0,0,11.007236666666667,40.878458888888886,1.0680216666666666,27.449384444444444,85.66669,0,0,0
Lithuania,1987,,,,,,,,,,,,,36.00139959,,,,,0.039007076,10.83529888888889,,,,,,,,22.755,,,0.413096805,4.269624101,0.153706468,42.69624111111112,,,,,0,0,,,0.003623908,1.006641111111111,0.3623908,,0.091835132,25.50975888888889,9.1835132,,,,,240,,153.5806575,0.338423622,94.00656166666666,7.967156476,,,,,,172.743284,0.626596205,174.0545013888889,,0,0,0,0,,0,0,0,153.5806575,,0,0,0,0,0,10.83529888888889,42.69624111111112,1.006641111111111,25.50975888888889,94.00656166666666,0,0,0
Lithuania,1988,,,,,,,,,,,,,35.38881025,,,,,0.039323119,10.92308861111111,,,,,,,,26,,,0.429507569,4.451402319,0.160250483,44.51402305555556,,,,,0,0,,,0.003844878,1.0680216666666666,0.3844878,,0.128118406,35.58844611111111,12.8118406,,,,,240,,147.3204645,0.325410427,90.39178527777776,7.66076298,,,,,,179.5675911,0.656947314,182.485365,,0,0,0,0,,0,0,0,147.3204645,,0,0,0,0,0,10.92308861111111,44.51402305555556,1.0680216666666666,35.58844611111111,90.39178527777776,0,0,0
Lithuania,1989,,,,,,,,,,,,,36.23177554,,,,,0.036740506,10.205696111111113,,,,,,,,29.158,,,0.457065548,4.724069646,0.170066507,47.24069638888889,,,,,0,0,,,0.003844878,1.0680216666666666,0.3844878,,0.166522992,46.25638666666667,16.6522992,,,,,240,,151.6135068,0.333856957,92.73804361111112,7.85946344,,,,,,193.0810142,0.71103184,197.50884444444443,,0,0,0,0,,0,0,0,151.6135068,,0,0,0,0,0,10.205696111111113,47.24069638888889,1.0680216666666666,46.25638666666667,92.73804361111112,0,0,0
Lithuania,1990,,,,,,,,,,,,,36.06544357,,,,,0.03337717,9.271436111111113,,,,,,,,28.405,,,0.526473349,5.4414444,0.195891998,54.41444388888889,,,,,0,0,,,0.00414,1.15,0.414,,0.17033,47.31388888888889,17.033,,,,191.523863,240,,144.9811233,0.31912608,88.64613333333332,7.512432538,,,,,,195.5785722,0.722865248,200.7959022222222,,0,0,0,0,,0,0,0,144.9811233,,0,0,0,0,0,9.271436111111113,54.41444388888889,1.15,47.31388888888889,88.64613333333332,0,0,0
Lithuania,1991,,,,,,,,,,,,,38.96613068,,,,,0.037279267,10.355351944444443,,,,,,,,29.363,,,0.544994661,5.6328742,0.202783471,56.32874194444444,,,,,0,0,,,0.00338,0.9388888888888888,0.338,,0.17,47.22222222222222,17,,,,235.2829589,240,,159.5637534,0.351026842,97.50745611111113,8.26294567,,,,,,206.7558381,0.76446958,212.3526611111111,,0,0,0,0,,0,0,0,159.5637534,,0,0,0,0,0,10.355351944444443,56.32874194444444,0.9388888888888888,47.22222222222222,97.50745611111113,0,0,0
Lithuania,1992,,,,,,,,,,,,,20.72482188,,,,,0.017471516,4.853198888888889,,,,,,,,18.707,,,0.310500889,3.218021,0.115848756,32.180209999999995,,,,,0,0,,,0.00311,0.8638888888888888,0.311,,0.14638,40.66111111111111,14.638,,,,80.95043716,240,,83.69846995,0.184479663,51.24435083333333,4.342728997,,,,,,126.7019752,0.467289935,129.80275972222222,,0,0,0,0,,0,0,0,83.69846995,,0,0,0,0,0,4.853198888888889,32.180209999999995,0.8638888888888888,40.66111111111111,51.24435083333333,0,0,0
Lithuania,1993,,,,,,,,,,,,,16.3707773,,,,,0.01549116,4.3031,,,,,,,,14.105,,,0.168390905,1.7404295,0.062655462,17.404294999999998,,,,,0,0,,,0.00393,1.0916666666666668,0.393,,0.1226,34.05555555555556,12.26,,,,103.0015616,240,,72.74676712,0.16048195,44.578319444444446,3.790422764,,,,,,99.48054806,0.365158572,101.43293666666666,,0,0,0,0,,0,0,0,72.74676712,,0,0,0,0,0,4.3031,17.404294999999998,1.0916666666666668,34.05555555555556,44.578319444444446,0,0,0
Lithuania,1994,,,,,,,,,,,,,15.44461819,,,,,0.01286185,3.572736111111111,,,,,,,,9.998,,,0.194811342,2.0135019,0.072486068,20.13501888888889,,,,,0,0,,,0.00452,1.2555555555555555,0.452,,0.07706,21.405555555555555,7.706,,,,74.56517808,240,,67.11394521,0.148794671,41.33185305555555,3.518249322,,,,,,86.51967751,0.315722589,87.70071916666666,,0,0,0,0,,0,0,0,67.11394521,,0,0,0,0,0,3.572736111111111,20.13501888888889,1.2555555555555555,21.405555555555555,41.33185305555555,0,0,0
Lithuania,1995,,,,,,,,,,,,,14.31684964,,,,,0.010274407,2.854001944444444,,,,,,,,13.84,,,0.228298234,2.3596107,0.084945985,23.596106944444443,,,,,0,0,,,0.00373,1.036111111111111,0.373,,0.11822,32.83888888888889,11.822,,,,63.038,240,,62.05884932,0.134981344,37.494817777777776,3.172710027,,,,,,97.10220664,0.352151737,97.81992694444445,,0,0,0,0,,0,0,0,62.05884932,,0,0,0,0,0,2.854001944444444,23.596106944444443,1.036111111111111,32.83888888888889,37.494817777777776,0,0,0
Lithuania,1996,,,,,,,,,,,,,14.80559093,,,,,0.009441234,2.622565,,,,,,,,16.789,,,0.243407112,2.5226633,0.090815879,25.22663305555556,,,,,0,0,,,0.00326,0.9055555555555554,0.326,,0.13942,38.727777777777774,13.942,,,,73.86076503,240,,63.96224044,0.140088593,38.91349805555556,3.295485095,,,,,,106.2851387,0.383025706,106.39602944444444,,0,0,0,0,,0,0,0,63.96224044,,0,0,0,0,0,2.622565,25.22663305555556,0.9055555555555554,38.727777777777774,38.91349805555556,0,0,0
Lithuania,1997,,,,,,,,,,,,,14.0863467,,,,,0.007632536,2.1201488888888886,,,,,,,,14.861,,,0.22531637,2.3287912,0.083836483,23.28791194444445,,,,,0,0,,,0.00295,0.8194444444444444,0.295,,0.12024,33.4,12.024,,,,100.5515342,240,,64.42230137,0.138764313,38.5456425,3.263,,,,,,98.7240556,0.353423333,98.17314805555556,,0,0,0,0,,0,0,0,64.42230137,,0,0,0,0,0,2.1201488888888886,23.28791194444445,0.8194444444444444,33.4,38.5456425,0,0,0
Lithuania,1998,,,,,,,,,,,,,14.70253215,,,,,0.006657012,1.84917,,,,,,,,17.63,,,0.197354366,2.0397857,0.073432285,20.397856944444445,,,,,0,0,,,0.00417,1.1583333333333334,0.417,,0.13554,37.65,13.554,,,,129.2690685,240,,73.34769863,0.159183853,44.21773694444444,3.756,,,,,,106.60147,0.37898315,105.27309722222222,,0,0,0,0,,0,0,0,73.34769863,,0,0,0,0,0,1.84917,20.397856944444445,1.1583333333333334,37.65,44.21773694444444,0,0,0
Lithuania,1999,,,,,,,,,,,,,12.7054744,,,,,0.005681488,1.578191111111111,,,,,,,,13.535,,,0.203993232,2.1084027,0.075902497,21.08402694444444,,,,,0,0,,,0.00414,1.15,0.414,,0.09862,27.39444444444444,9.862,,,,90.61084932,240,,61.09323288,0.131060678,36.40574388888889,3.085,,,,,,89.37029522,0.315404663,87.61240638888889,,0,0,0,0,,0,0,0,61.09323288,,0,0,0,0,0,1.578191111111111,21.08402694444444,1.15,27.39444444444444,36.40574388888889,0,0,0
Lithuania,2000,,,,,,,,,,,,,10.88519005,,,,,0.003864416,1.073448888888889,,,,,,,,11.425,,,0.231646905,2.4007809,0.086428112,24.00780888888889,,,,,0,0,,,0.003393,0.9425,0.3393,,0.08419,23.38611111111111,8.419,,,,95.69054645,240,,47.98650273,0.101018775,28.060770833333333,2.372,,,,,,79.64217226,0.278894304,77.47063999999999,,0,0,0,0,,0,0,0,47.98650273,,0,0,0,0,0,1.073448888888889,24.00780888888889,0.9425,23.38611111111111,28.060770833333333,0,0,0
Lithuania,2001,,,,,,,,,,,,,12.09878593,,,,,0.003508538,0.9745938888888888,,,,,,,,14.737,,,0.241553462,2.4966121,0.089878036,24.96612111111111,,,,,0.0000199,0.002,,,0.003233864,0.8982955555555555,0.3255,,0.112882208,31.356168888888888,11.362,,,,133.0846849,240,,54.75663014,0.116315723,32.30992305555555,2.74,,,,,,93.80357009,0.325838239,90.51062194444444,,0.0000199,0.0055277777777777,0.0000199,0.002,,0,0,0,54.75663014,,0,0,0,0,0,0.9745938888888888,24.96612111111111,0.8982955555555555,31.356168888888888,32.30992305555555,0,0,0.002
Lithuania,2002,,,,,,,,,,,,,11.58238375,,,,,0.005656367,1.5712130555555557,,,,,,,,17.721,,,0.244220261,2.5241752,0.090870307,25.24175194444444,,,,,0.0000395,0.004,,,0.003486426,0.9684516666666666,0.3532,,0.139595226,38.77645166666666,14.142,,,,131.6990137,240,,51.46293151,0.107683653,29.91212583333333,2.53,,,,,,100.8284317,0.347331462,96.48096166666666,,0.0000395,0.0109722222222222,0.0000395,0.004,,0,0,0,51.46293151,,0,0,0,0,0,1.5712130555555557,25.24175194444444,0.9684516666666666,38.77645166666666,29.91212583333333,0,0,0.004
Lithuania,2003,,,,,,,,,,,,,11.75568384,,,,,0.007305966,2.029435,,,,,,,,19.488,,,0.264913269,2.7380509,0.098569832,27.380508888888887,,,,,0.0000687,0.007,,,0.003188481,0.8856891666666666,0.3251,,0.151862308,42.183974444444445,15.484,,,,143.7483288,240,,49.7480274,0.103124958,28.645821666666667,2.42,,,,,,106.6435444,0.364120199,101.1444997222222,,0.0000687,0.0190833333333333,0.0000687,0.007,,0,0,0,49.7480274,,0,0,0,0,0,2.029435,27.380508888888887,0.8856891666666666,42.183974444444445,28.645821666666667,0,0,0.007
Lithuania,2004,,,,,,,,,,,,,12.25468833,,,,,0.007063132,1.961981111111111,,,,,,,,19.274,,,0.26352739,2.7311892,0.098322811,27.311891944444444,,,,,0.0000585,0.006,,,0.004097866,1.1382961111111112,0.4205,,0.147168459,40.8801275,15.1016,,,,173.9573224,240.9863014,,53.3399802,0.110513439,30.6981775,2.595618466,,,,,,108.6239673,0.367272189,102.0200525,,0.000106482,0.0295783333333333,0.0000702,0.0072,,0,0,0,53.35894044,,0.0000117,0.00325,0.0012,0,0,1.961981111111111,27.311891944444444,1.1382961111111112,40.8801275,30.6981775,0,0.00325,0.006
Lithuania,2005,,,,,,,,,,,,,13.13857091,,,,,0.007737206,2.149223888888889,,,,,,,,14.7843,,,0.278708609,2.8806347,0.103702849,28.80634694444444,,,,,0.0000678,0.007,,,0.004364373,1.212325833333333,0.4507,,0.100104608,27.806835555555555,10.3376,,,,186.7161863,240.9863014,,57.05895903,0.117952786,32.76466277777778,2.773200769,,,,,,99.89690527,0.334081125,92.8003125,,0.000219302,0.0609172222222222,0.0000852,0.0088,,0,0,0,57.13681194,,0.0000174,0.0048333333333333,0.0018,0,0,2.149223888888889,28.80634694444444,1.212325833333333,27.806835555555555,32.76466277777778,0,0.0048333333333333,0.007
Lithuania,2006,,,,,,,,,,,,,13.3906096,,,,,0.010508868,2.91913,,,,,,,,12.4819,,,0.27618809,2.8545835,0.102765006,28.545835,,,,,0.000240566,0.025,,,0.003821151,1.061430833333333,0.3971,,0.083247396,23.124276666666667,8.6512,,,,167.7385151,240.9863014,,57.44918348,0.11866828,32.963411111111114,2.782301765,,,,,,96.92934648,0.320189521,88.9415336111111,,0.00117882,0.3274499999999999,0.000372396,0.0387,,0,0,0,57.93263572,,0.00013183,0.0366194444444444,0.0137,0,0,2.91913,28.545835,1.061430833333333,23.124276666666667,32.963411111111114,0,0.0366194444444444,0.025
Lithuania,2007,,,,,,,,,,,,,13.14737977,,,,,0.010446066,2.901685,,,,,,,,14.007,,,0.325428224,3.3635123,0.121086443,33.63512305555555,,,,,0.000516375,0.054,,,0.004021988,1.1172188888888888,0.4206,,0.094027106,26.118640555555555,9.8329,,,,118.388537,240.9863014,,57.00054957,0.116862453,32.4617925,2.723226845,,,,,,107.4588671,0.350206728,97.27964666666666,,0.003762673,1.0451869444444444,0.001530956,0.1601,,0,0,0,58.30675149,,0.001014581,0.2818280555555555,0.1061,0,0,2.901685,33.63512305555555,1.1172188888888888,26.118640555555555,32.4617925,0,0.2818280555555555,0.054
Lithuania,2008,,,,,,,,,,,,,13.27718884,,,,,0.008863456,2.4620711111111118,,,,,,,,14.01,,,0.291312002,3.019148,0.108689328,30.19148,,,,,0.000655714,0.069,,,0.003819298,1.0609161111111112,0.4019,,0.094020876,26.11691,9.8937,,,,195.2403579,240.9863014,,61.18200146,0.127222586,35.33960722222222,2.984413744,,,,,,108.0293105,0.347083807,96.41216861111111,,0.004468263,1.2411841666666668,0.001901571,0.2001,,0,0,0,62.70556109,,0.001245857,0.3460713888888889,0.1311,0,0,2.4620711111111118,30.19148,1.0609161111111112,26.11691,35.33960722222222,0,0.3460713888888889,0.069
Lithuania,2009,,,,,,,,,,,,,12.030444,,,,,0.007046384,1.957328888888889,,,,,,,,15.3576,,,0.24548052,2.5372008,0.091339229,25.372008055555558,,,,,0.000963333,0.102,,,0.004007278,1.113132777777778,0.4243,,0.102496778,28.47132722222222,10.8526,,,,174.4901479,240.9863014,,52.34845188,0.10906446,30.295683333333333,2.569053123,,,,,,100.544841,0.318452658,88.45907166666666,,0.00449853,1.2495916666666669,0.002452722,0.2597,,0,0,0,53.5711897,,0.001489389,0.4137191666666667,0.1577,0,0,1.957328888888889,25.372008055555558,1.113132777777778,28.47132722222222,30.295683333333333,0,0.4137191666666667,0.102
Lithuania,2010,,,,,,,,,,,,,13.16031621,,,,,0.008666676,2.40741,,,,,,,,5.7486,,,0.280407708,2.898196,0.104335056,28.98196,,,,,0.001379816,0.147,,,0.005068712,1.4079755555555555,0.54,,0,0,0,,,,189.800811,240.9863014,,53.90461918,0.112402061,31.222794722222226,2.6399,,,,,,75.49701318,0.235839457,65.51096027777778,,0.005366953,1.4908202777777777,0.003482393,0.371,,0,0,0,55.01543562,,0.002102577,0.5840491666666666,0.224,0,0,2.40741,28.98196,1.4079755555555555,0,31.222794722222226,0,0.5840491666666666,0.147
Lithuania,2011,,,,,,,,,,,,,12.3822814,,,,,0.01003576,2.787711111111111,,,,,,,,4.8216,,,0.30592796,3.1619644,0.113830718,31.619643888888888,,,,,0.001464695,0.157,,,0.004477116,1.2436433333333332,0.4799,,0,0,0,,,,189.3369123,240.9863014,,52.19879726,0.10865242,30.181227777777774,2.5526,,,,,,79.38212557,0.244767005,67.99083472222222,,0.00777099,2.158608333333333,0.00589703,0.6321,,0.000000933,0.0002591666666666,0.0001,53.29256164,,0.004431402,1.230945,0.475,0,0,2.787711111111111,31.619643888888888,1.2436433333333332,0,30.181227777777774,0.0002591666666666,1.230945,0.157
