Entity,Year,Biofuels Production - Kboed - Total,Biofuels Production - Kboed - Biogasoline,Biofuels Production - Kboed - Biodiesel,Biofuels Production - PJ - Total,Biofuels Production - PJ - Biogasoline,Biofuels Production - PJ - Biodiesel,Carbon Dioxide Emissions,Coal - Prices,Coal - Reserves - Anthracite and bituminous,Coal - Reserves - Sub-bituminous and lignite,Coal - Reserves - Total,Coal Consumption - EJ,Coal Production - EJ,Coal Production - Tonnes,Electricity Generation ,Gas - Prices ,Gas - Proved reserves,Gas - Proved reserves history ,Gas Consumption - Bcf,Gas Consumption - Bcm,Gas Consumption - EJ,Gas Production - Bcf,Gas Production - Bcm,Gas Production - EJ,Geo Biomass Other - EJ,Geo Biomass Other - TWh,Geothermal Capacity,Hydro Consumption - EJ,Hydro Generation - TWh,Nuclear Consumption - EJ,Nuclear Generation - TWh,Oil - Proved reserves,Oil - Proved reserves history,Oil - Refinery throughput,Oil - Refining capacity,Oil - Spot crude prices,Oil Consumption - Barrels,Oil Consumption - Tonnes,Oil Production - Barrels,Oil Production - Tonnes,Primary Energy Consumption,Renewables Power - EJ,Renewables Power - Twh,Solar Capacity,Solar Consumption - EJ,Solar Generation - TWh,Wind Capacity,Wind Consumption - EJ,Wind Generation -TWh,Cobalt and Lithium - Prices - Cobalt,Cobalt and Lithium - Prices - Lithium Carbonate,Cobalt Production-Reserves - Production,Cobalt Production-Reserves - Reserves,Elec Gen by fuel - Oil,Elec Gen by fuel - Natural Gas,Elec Gen by fuel - Coal,Elec Gen by fuel - Nuclear energy,Elec Gen by fuel - Hydro electric,Elec Gen by fuel - Renewables,Elec Gen by fuel - Other #,Elec Gen by fuel - Total,Elec Gen from Coal,Elec Gen from Gas,Elec Gen from Oil,Elec Gen from Other,Graphite Production-Reserves,Lithium Production-Reserves,Oil - Crude prices since 1861,Oil Consumption - EJ,Primary Energy - Cons by fuel - Oil,Primary Energy - Cons by fuel - Natural Gas,Primary Energy - Cons by fuel - Coal,Primary Energy - Cons by fuel - Nuclear energy,Primary Energy - Cons by fuel - Hydro electric,Primary Energy - Cons by fuel - Renewables,Primary Energy - Cons by fuel - Total,Primary Energy - Cons capita,Rare Earth Production-Reserves,Renewables Generation by source - Wind,Renewables Generation by source - Solar,Renewables Generation by source - Other renewables+,Renewables Generation by source - Total,Biofuels Consumption - Kboed - Total,Biofuels Consumption - Kboed - Biogasoline,Biofuels Consumption - Kboed - Biodiesel,Biofuels Consumption - PJ - Total,Biofuels Consumption - PJ - Biogasoline,Biofuels Consumption - PJ - Biodiesel,Total Liquids - Consumption,Renewables Consumption - EJ
Iraq,1977,,,,,,,16.3880524,,,,,0,,,,,,,0.108275723,1.1191,0.0402876,0.108275723,1.1191,0.0402876,0,0,,0.00566,0.566,0,0,,,,186,,93.12003414,4.485227798,2358.120548,115.99222,0.238002658,0,0,,0,0,,0,0,,,,,,,,,,,,,,,,,,,,0.192055058,,,,,,,,19.09818096,,,,,,,,,,,,93.12003414,0
Iraq,1978,,,,,,,13.61571557,,,,,0,,,,,,,0.112228062,1.15995,0.0417582,0.112228062,1.15995,0.0417582,0,0,,0.00708,0.708,0,0,,,,210,,88.58322824,4.210245122,2573.550685,126.5783806,0.229022729,0,0,,0,0,,0,0,,,,,,,,,,,,,,,,,,,,0.180184529,,,,,,,,17.80798249,,,,,,,,,,,,88.58322824,0
Iraq,1979,,,,,,,16.65571203,,,,,0,,,,,,,0.160942946,1.66345,0.0598842,0.160942946,1.66345,0.0598842,0,0,,0.01032,1.032,0,0,,,,302,,107.3298326,5.071171792,3488.550685,171.6492308,0.287388946,0,0,,0,0,,0,0,,,,,,,,,,,,,,,,,,,,0.217184746,,,,,,,,21.6748342,,,,,,,,,,,,107.3298326,0
Iraq,1980,,,,,,,22.58734595,,,,,0,,,,,,0.73853,0.117421253,1.21695,0.0438102,0.117421253,1.21695,0.0438102,0,0,,0.0069,0.69,0,0,,30,184.6519126,319,,141.7940597,6.757055923,2657.519126,131.0731174,0.342129508,0,0,,0,0,,0,0,,,,,,,,,,,,,,,,,,,,0.291419308,,,,,,,,25.05828662,,,,,,,,,,,,141.7940597,0
Iraq,1981,,,,,,,22.90621805,,,,,0,,,,,,0.7344925,0.056987222,0.589,0.021204,0.056987222,0.589,0.021204,0,0,,0.0061,0.61,0,0,,32,192.6685479,191,,151.374059,7.254690368,906.9068493,44.50421053,0.339935799,0,0,,0,0,,0,0,,,,,,,,,,,,,,,,,,,,0.312631799,,,,,,,,24.2048573,,,,,,,,,,,,151.374059,0
Iraq,1982,,,,,,,23.86720105,,,,,0,,,,,,0.7748485,0.062502115,0.646,0.023256,0.062502115,0.646,0.023256,0,0,,0.006,0.6,0,0,,59,208.8547945,278,,158.9387024,7.538599492,988.1808219,48.50408907,0.355079118,0,0,,0,0,,0,0,,,,,,,,,,,,,,,,,,,,0.325823118,,,,,,,,24.60280298,,,,,,,,,,,,158.9387024,0
Iraq,1983,,,,,,,26.88781386,,,,,0,,,,,,0.78014,0.043199991,0.4465,0.016074,0.043199991,0.4465,0.016074,0,0,,0.006,0.6,0,0,,65,315.290411,430,,179.194554,8.615009376,1105.728767,54.354278,0.392852919,0,0,,0,0,,0,0,,,,,,,,,,,,,,,,,,,,0.370778919,,,,,,,,26.51607179,,,,,,,,,,,,179.194554,0
Iraq,1984,,,,,,,29.3851219,,,,,0,,,,,,0.7771,0.054081607,0.5605,0.020178,0.054081607,0.5605,0.020178,0,0,,0.0061,0.61,0,0,,65,361.1927596,520,,195.2839054,9.399332509,1227.983607,60.53850202,0.431026876,0,0,,0,0,,0,0,,,,,,,,,,,,,,,,,,,,0.404748876,,,,,,,,28.37495983,,,,,,,,,,,,195.2839054,0
Iraq,1985,,,,,,,34.67767535,,,,,0,,,20.973,,,0.78014,0.078127644,0.8075,0.02907,0.078127644,0.8075,0.02907,0,0,,0.0061,0.61,0,0,,65,385.5780822,520,,229.8807986,11.02122931,1425.292055,69.83889474,0.509479,0,0,,0,0,,0,0,,,,,,,,,,,,,,,,,,,,0.474309,,,,,,,,32.75169201,,,,,,,,,,,,229.8807986,0
Iraq,1986,,,,,,,38.37566997,,,,,0,,,22.287,,,0.7801305,0.142468056,1.4725,0.05301,0.142468056,1.4725,0.05301,0,0,,0.006,0.6,0,0,,72,381.6620548,530,,245.3420456,11.77667052,1899.41863,93.18981511,0.56530648,0,0,,0,0,,0,0,,,,,,,,,,,,,,,,,,,,0.50629648,,,,,,,,35.53204687,,,,,,,,,,,,245.3420456,0
Iraq,1987,,,,,,,43.91666238,,,,,0,,,22.51,,,0.95,0.344680781,3.5625,0.12825,0.344680781,3.5625,0.12825,0,0,,0.026,2.6,0,0,,100,359.0495068,530,,255.3892968,12.18563719,2391.27726,117.2560553,0.678807395,0,0,,0,0,,0,0,,,,,,,,,,,,,,,,,,,,0.524557395,,,,,,,,41.75459115,,,,,,,,,,,,255.3892968,0
Iraq,1988,,,,,,,50.82852428,,,,,0,,,23.45,,,2.5555,0.513316952,5.32,0.19152,0.513316952,5.32,0.19152,0,0,,0.026,2.6,0,0,,100,395.3793989,530,,280.281452,13.31110796,2782.15082,136.699247,0.791369247,0,0,,0,0,,0,0,,,,,,,,,,,,,,,,,,,,0.573849247,,,,,,,,47.63749404,,,,,,,,,,,,280.281452,0
Iraq,1989,,,,,,,57.26030546,,,,,0,,,23.86,,,2.95925,0.592850943,6.1275,0.22059,0.592850943,6.1275,0.22059,0,0,,0.026,2.6,0,0,,100,418.1112329,580,,313.3155265,14.85926527,2838.259726,138.9671188,0.886839322,0,0,,0,0,,0,0,,,,,,,,,,,,,,,,,,,,0.640249322,,,,,,,,52.18254478,,,,,,,,,,,,313.3155265,0
Iraq,1990,,,,,,,52.29275125,,,,,0,,,28.373178,,,2.95165,0.365821202,3.781,0.136116,0.365821202,3.781,0.136116,0,0,,0.04650264,4.650264,0,0,,100,377.6857808,600,,312.6980668,14.80497624,2148.947945,105.3009042,0.821517983,0,0,,0,0,,0,0,,,,,,,,,,,,,,,,,,,,0.638899343,,,,,,,,47.16187231,,,,,,,,,,,,312.6980668,0
Iraq,1991,,,,,,,36.27879492,,,,,0,,,13.359353,,,2.945,0.159931882,1.653,0.059508,0.159931882,1.653,0.059508,0,0,,0.02145184,2.145184,0,0,,100,294.0635342,370,,226.317936,11.02081076,285.3561644,13.94291498,0.55213547,0,0,,0,0,,0,0,,,,,,,,,,,,,,,,,,,,0.47117563,,,,,,,,30.86373557,,,,,,,,,,,,226.317936,0
Iraq,1992,,,,,,,56.47604444,,,,,0,,,21.912236,,,2.945,0.208076693,2.1565,0.077634,0.208076693,2.1565,0.077634,0,0,,0.05219066,5.219066,0,0,,100,363.9164754,578,,356.3711776,17.5196156,531.2612022,26.1465668,0.869101718,0,0,,0,0,,0,0,,,,,,,,,,,,,,,,,,,,0.739277058,,,,,,,,47.22675635,,,,,,,,,,,,356.3711776,0
Iraq,1993,,,,,,,78.01132395,,,,,0,,,27.089582,,,2.945,0.234382931,2.4225,0.08721,0.234382931,2.4225,0.08721,0,0,,0.06161732,6.161732,0,0,,100,402.728274,628,,503.1488687,24.58413912,455.2756164,22.3319919,1.179181959,0,0,,0,0,,0,0,,,,,,,,,,,,,,,,,,,,1.030354639,,,,,,,,62.20926122,,,,,,,,,,,,503.1488687,0
Iraq,1994,,,,,,,89.84649335,,,,,0,,,26.663286,,,2.95925,0.291370154,3.0115,0.108414,0.291370154,3.0115,0.108414,0,0,,0.06247761,6.247761,0,0,,100,444.2582466,628,,574.2550963,28.22261641,505.2756164,24.79487989,1.350111004,0,0,,0,0,,0,0,,,,,,,,,,,,,,,,,,,,1.179219394,,,,,,,,69.09703457,,,,,,,,,,,,574.2550963,0
Iraq,1995,,,,,,,87.44045851,,,,,0,,,26.497928,,,3.192,0.291370154,3.0115,0.108414,0.291370154,3.0115,0.108414,0,0,,0.07119707,7.119707,0,0,,100,440.3020548,648,,558.9442873,27.41024124,530.2756164,26.02632389,1.325950377,0,0,,0,0,,0,0,,,,,,,,,,,,,,,,,,,,1.146339307,,,,,,,,65.80613782,,,,,,,,,,,,558.9442873,0
Iraq,1996,,,,,,,91.03090424,,,,,0,,,25.981338,,,3.192,0.296990522,3.078,0.110808,0.296990522,3.078,0.110808,0,0,,0.06489375,6.489375,0,0,,112,418.6110929,658,,594.401859,28.55085661,580.2612022,28.56680972,1.375561193,0,0,,0,0,,0,0,,,,,,,,,,,,,,,,,,,,1.199859443,,,,,,,,66.1866122,,,,,,,,,,,,594.401859,0
Iraq,1997,,,,,,,108.2848622,,,,,0,,,26.692943,,,3.0286,0.280340369,2.8975,0.10431,0.280340369,2.8975,0.10431,0,0,,0.06608055,6.608055,0,0,,112.5,443.9168493,708,,713.2064508,34.53323502,1165.826849,57.14442375,1.611410035,0,0,,0,0,,0,0,,,,,,,,,,,,,,,,,,,,1.441019485,,,,,,,,75.16052599,,,,,,,,,,,,713.2064508,0
Iraq,1998,,,,,,,74.23697324,,,,,0,,,26.743561,,,3.0286,0.271148881,2.8025,0.10089,0.271148881,2.8025,0.10089,0,0,,0.0619756,6.19756,0,0,,112.5,477.5143562,708,,474.3325585,22.89287902,2120.826849,104.1855843,1.130743287,0,0,,0,0,,0,0,,,,,,,,,,,,,,,,,,,,0.967877687,,,,,,,,51.13169999,,,,,,,,,,,,474.3325585,0
Iraq,1999,,,,,,,55.29056719,,,,,0,,,24.720878,,3.12075,3.12075,0.292289302,3.021,0.108756,0.292289302,3.021,0.108756,0,0,,0.0355905,3.55905,0,0,112.5,112.5,460.5649863,718,,347.0308892,16.37861525,2609.826849,128.2726289,0.848671112,0,0,,0,0,,0,0,,,,,,,,,,,,,,,,,,,,0.704324612,,,,,,,,37.21905277,,,,,,,,,,,,347.0308892,0
Iraq,2000,,,,,,,74.42053105,,,,,0,,,27.19228,,,2.95355,0.288740785,2.9925,0.10773,0.288740785,2.9925,0.10773,0,0,,0.03196577,3.196577,0,0,,112.5,513.1200273,718,,461.4071834,21.85929259,2613,128.7955431,1.080556728,0,0,,0,0,,0,0,,,,,,,,,,,,,,,,,,,,0.940860958,,,,,,,,45.98585534,,,,,,,,,,,,461.4071834,0
Iraq,2001,,,,,,,84.09197296,,,,,0,,,31.724815,,,2.95355,0.253685055,2.622,0.094392,0.253685055,2.622,0.094392,0,0,,0.036769735,3.701006,0,0,,115,482.5349041,718,,533.1331806,25.34622823,2522,123.8722253,1.215647349,0,0,,0,0,,0,0,,,,,,,,,,,,,,,,,,,,1.084485614,,,,,,,,50.2163917,,,,,,,,,,,,533.1331806,0
Iraq,2002,,,,,,,78.97452836,,,,,0,,,35.417406,,,3.0305,0.216919105,2.242,0.080712,0.216919105,2.242,0.080712,0,0,,0.045012008,4.56004,0,0,,115,559.8111781,718,,501.6015024,23.82545158,2116,103.8735749,1.148758698,0,0,,0,0,,0,0,,,,,,,,,,,,,,,,,,,,1.02303469,,,,,,,,46.07581789,,,,,,,,,,,,501.6015024,0
Iraq,2003,,,,,,,72.94253555,,,,,0,,,26.605591,,,3.0115,0.143387205,1.482,0.053352,0.143387205,1.482,0.053352,0,0,,0.046644404,4.7559,0,0,,115,452.3513699,718,,475.1333404,22.60653506,1344,66.02450672,1.063133308,0,0,,0,0,,0,0,,,,,,,,,,,,,,,,,,,,0.963136904,,,,,,,,41.4565768,,,,,,,,,,,,475.1333404,0
Iraq,2004,,,,,,,77.68897702,,,,,0,,,30.696344,,,3.0115,0.091663741,0.95,0.0342,0.091663741,0.95,0.0342,0,0,,0.056034281,5.749923,0,0,,115,448.3516667,718,,515.5532118,24.40138932,2030,99.94606869,1.134750915,0,0,,0,0,,0,0,,,,,,,,,,,,,,,,,,,,1.044516633,,,,,,,,43.12373264,,,,,,,,,,,,515.5532118,0
Iraq,2005,,,,,,,74.3124308,,,,,0,,,28.343179,,,3.0115,0.133276569,1.3775,0.04959,0.133276569,1.3775,0.04959,0,0,,0.047389513,4.893819,0,0,,115,450.5238904,728,,496.6928681,22.91062444,1833,89.93362883,1.087899437,0,0,,0,0,,0,0,,,,,,,,,,,,,,,,,,,,0.990919924,,,,,,,,40.40889099,,,,,,,,,,,,496.6928681,0
Iraq,2006,,,,,,,75.93632873,,,,,0,,,30.591112,,,3.0115,0.133276569,1.3775,0.04959,0.133276569,1.3775,0.04959,0,0,,0.048024294,4.99076,0,0,,115,446.0455616,743,,506.7566154,23.59155782,1999,98.02145574,1.111259308,0,0,,0,0,,0,0,,,,,,,,,,,,,,,,,,,,1.013645013,,,,,,,,40.48580179,,,,,,,,,,,,506.7566154,0
Iraq,2007,,,,,,,78.95637574,,,,,0,,,32.347414,,,3.0115,0.439542447,4.542957,0.163546452,0.439542447,4.542957,0.163546452,0,0,,0.043665339,4.56631,0,0,,115,342.0398904,738,,489.6878063,22.61995762,2143.2118,105.0894215,1.178438039,0,0,,0,0,,0,0,,,,,,,,,,,,,,,,,,,,0.971226247,,,,,,,,42.22091008,,,,,,,,,,,,489.6878063,0
Iraq,2008,,,,,,,82.39394591,,,,,0,,,35.305087,,,3.0115,0.623084282,6.457625,0.2324745,0.623084282,6.457625,0.2324745,0,0,,0.027863448,2.932036,0,0,,115,476.0093989,738,,480.5602205,22.36724067,2428,119.3189125,1.221959173,0,0,,0,0,,0,0,,,,,,,,,,,,,,,,,,,,0.961621226,,,,,,,,43.04834809,,,,,,,,,,,,480.5602205,0
Iraq,2009,,,,,,,93.22353244,,,,,0,,,41.293343,,3.0115,3.0115,0.663018759,6.85273,0.24669828,0.663018759,6.85273,0.24669828,0,0,,0.026729761,2.83021,0,0,115,115,416.9230582,853,,535.7771861,25.61937462,2445.628667,119.7381901,1.364113061,0,0,,0,0,,0,0,,,,,,,,,,,,,,,,,,,,1.09068502,,,,,,,,47.08196145,,,,,,,,,,,,535.7771861,0
Iraq,2010,,,,,,,99.0770842,,,,,0,,,41.702884,,,3.01291284,0.690354243,7.13526,0.25686936,0.690354243,7.13526,0.25686936,0,0,,0.033932884,3.615072,0,0,,115,519.7098308,914,,570.0641921,27.28642099,2468.874333,120.8135333,1.453514827,0,0,,0,0,,0,0,,,,,,,,,,,,,,,,,,,,1.162712582,,,,,,,,48.87082075,,,,,,,,,,,,570.0641921,0
Iraq,2011,,,,,,,104.0112402,,,,,0,,,42.221572,,,3.40835765,0.609726514,6.30192,0.22686912,0.609726514,6.30192,0.22686912,0,0,,0.031714932,3.399509,0,0,,143.1,542.5975798,935,,629.2234612,29.97630701,2773.276667,135.8017796,1.536093095,0,0,,0,0,,0,0,,,,,,,,,,,,,,,,,,,,1.277509044,,,,,,,,49.99439696,,,,,,,,,,,,629.2234612,0
Iraq,2012,,,,,,,111.0703383,,,,,0,,,47.76809,,,3.0001,0.61186464,6.341345,0.22828842,0.61186464,6.341345,0.22828842,0,0,,0.040771338,4.396909,0,0,,140.3,579.2559324,971,,665.7609725,31.95520903,3078.5,151.3150646,1.633310368,0,0,,0,0,,0,0,,,,,,,,,,,,,,,,,,,,1.36425061,,,,,,,,51.2169882,,,,,,,,,,,,665.7609725,0
Iraq,2013,,,,,,,119.5323484,,,,,0,,,62.108842,,,3.0001,0.684297052,7.072655,0.25461558,0.684297052,7.072655,0.25461558,0,0,,0.042477971,4.608721,0,0,,144.211,598.2952519,823,,716.0407397,34.37755846,3102.5,152.0304449,1.759250612,0.000426741,0.0463,,0.000426741,0.0463,,0,0,,,,,,,,,,,,,,,,,,,,1.46173032,,,,,,,,53.0580986,,,,,,,,,,,,716.0407397,0.000426741
Iraq,2014,,,,,,,115.579064,,,,,0,,,71.172908,,,3.0001,0.728627045,7.5308343,0.271110035,0.728627045,7.5308343,0.271110035,0,0,,0.025975204,2.835202,0,0,,143.069,486.7836776,791,,681.2867854,32.84427927,3238.621005,158.809595,1.683306385,0.000524964,0.0573,,0.000524964,0.0573,,0,0,,,,,,,,,,,,,,,,,,,,1.385696182,,,,,,,,48.91633382,,,,,,,,,,,,681.2867854,0.000524964
Iraq,2015,,,,,,,115.7044784,,,,,0,,,75.323535,,,3.0001,0.706399363,7.30109675,0.262839483,0.706399363,7.30109675,0.262839483,0,0,,0.023188033,2.546137,0,0,,142.503,408.7442313,763,,683.1926523,33.19427469,3985.940667,195.6149567,1.678640396,0.000521885,0.057305,,0.000521885,0.057305,,0,0,,,,,,,,,,,,,,,,,,,,1.392090994,,,,,,,,47.18957893,,,,,,,,,,,,683.1926523,0.000521885
Iraq,2016,,,,,,,132.6677398,,,,,0,,,86.317051,,,3.628905,0.954806012,9.8955781,0.356240812,0.954806012,9.8955781,0.356240812,0,0,,0.030520639,3.371234,0,0,,148.766,439.9973029,779,,760.2674864,37.14911197,4422.8866,217.6064593,1.940508339,0.000518797,0.057305,,0.000518797,0.057305,,0,0,,,,,,,,,,,,,,,,,,,,1.553228092,,,,,,,,53.00395631,,,,,,,,,,,,760.2674864,0.000518797
Iraq,2017,,,,,,,130.7173706,,,,,0,,,93.573771,,,3.556914,1.105576861,11.42685576,0.411366807,0.978922288,10.11779839,0.364240742,0,0,,0.019584747,2.176083,0,0,,147.223,526.7156231,779,,723.7307806,35.1314931,4537.896159,222.380482,1.912465557,0.000515745,0.057305,,0.000515745,0.057305,,0,0,,,,,,,,,,,,,,,,,,,,1.480998257,,,,,,,,50.92739069,,,,,,,,,,,,723.7307806,0.000515745
Iraq,2018,,,,,,,136.2837108,,,,,0,,,99.921229,,3.5428825,3.5428825,1.412629682,14.60044633,0.525616068,1.023035349,10.57373556,0.38065448,0,0,,0.016263649,1.817702,0,0,145.019,145.019,596.2762219,849,,704.5990411,34.32196592,4631.867513,227.010783,2.004711018,0.000512729,0.057305,,0.000512729,0.057305,,0,0,,,,,,,,,,,,,,,,,,,,1.462318572,1.462318572,0.525616068,0,0,0.016263649,0.000512729,2.004711018,52.16037034,,0,0.057305,0,0.057305,,,,,,,704.5990411,0.000512729
Iraq,2019,,,,,,,148.5658213,,,,,0,,,131.5448049,,125.1157004,3.5428825,1.927625153,19.9232594,0.717237338,1.042891303,10.77895976,0.388042551,0,0,,0.022087951,2.477789,0,0,19.57071525,145.019,610.8797309,919,,716.2856286,34.81693448,4779.476074,234.2208599,2.226569607,0.000510839,0.057305,,0.000510839,0.057305,,0,0,,,,,,,,,,,,,,,,,,,,1.486733479,1.486733479,0.717237338,0,0,0.022087951,0.000510839,2.226569607,56.64160668,,0,0.057305,0,0.057305,,,,,,,716.2856286,0.000510839
Ireland,1965,,,,,,,19.98260137,,,,,0.130879368,,,,,,,0,0,0,,,,0,0,,0.0094203,0.94203,0,0,,,,45.6,,46.54926027,2.424,,,0.242979458,0,0,,0,0,,0,0,,,,,,,,,,,,,,,,,,,,0.10267979,,,,,,,,86.05173244,,,,,,,,,,,,46.54926027,0
Ireland,1966,,,,,,,22.67331422,,,,,0.149091948,,,,,,,0,0,0,,,,0,0,,0.0084899,0.84899,0,0,,,,45.6,,52.16947945,2.704,,,0.272355431,0,0,,0,0,,0,0,,,,,,,,,,,,,,,,,,,,0.114773583,,,,,,,,96.07981398,,,,,,,,,,,,52.16947945,0
Ireland,1967,,,,,,,24.68988168,,,,,0.158763456,,,,,,,0,0,0,,,,0,0,,0.0080247,0.80247,0,0,,,,49.4,,58.4850137,3.023,,,0.295292644,0,0,,0,0,,0,0,,,,,,,,,,,,,,,,,,,,0.128504488,,,,,,,,103.7442831,,,,,,,,,,,,58.4850137,0
Ireland,1968,,,,,,,29.20467178,,,,,0.193890708,,,,,,,0,0,0,,,,0,0,,0.0076758,0.76758,0,0,,,,51.3,,64.80642077,3.364,,,0.344500969,0,0,,0,0,,0,0,,,,,,,,,,,,,,,,,,,,0.142934461,,,,,,,,120.4241887,,,,,,,,,,,,64.80642077,0
Ireland,1969,,,,,,,29.12574282,,,,,0.184596012,,,,,,,0,0,0,,,,0,0,,0.005815,0.5815,0,0,,,,52.25,,70.94257534,3.651,,,0.345763378,0,0,,0,0,,0,0,,,,,,,,,,,,,,,,,,,,0.155352366,,,,,,,,120.0251802,,,,,,,,,,,,70.94257534,0
Ireland,1970,,,,,,,21.46948479,,,,,0.0900162,,,,,,,0,0,0,,,,0,0,,0.0080247,0.80247,0,0,,,,52.25,,79.3459726,4.101,,,0.272375863,0,0,,0,0,,0,0,,,,,,,,,,,,,,,,,,,,0.174334963,,,,,,,,93.65047912,,,,,,,,,,,,79.3459726,0
Ireland,1971,,,,,,,22.44098876,,,,,0.085913136,,,,,,,0,0,0,,,,0,0,,0.004652,0.4652,0,0,,,,52.25,,87.80673973,4.525,,,0.283140603,0,0,,0,0,,0,0,,,,,,,,,,,,,,,,,,,,0.192575467,,,,,,,,96.17247117,,,,,,,,,,,,87.80673973,0
Ireland,1972,,,,,,,23.23506347,,,,,0.07996788,,,,,,,0,0,0,,,,0,0,,0.0068617,0.68617,0,0,,,,58,,96.2234153,4.984,,,0.298813688,0,0,,0,0,,0,0,,,,,,,,,,,,,,,,,,,,0.211984108,,,,,,,,100.0525982,,,,,,,,,,,,96.2234153,0
Ireland,1973,,,,,,,24.2645027,,,,,0.078000084,,,,,,,0,0,0,,,,0,0,,0.0063965,0.63965,0,0,,,,58,,104.4561096,5.401,,,0.314117321,0,0,,0,0,,0,0,,,,,,,,,,,,,,,,,,,,0.229720737,,,,,,,,103.521249,,,,,,,,,,,,104.4561096,0
Ireland,1974,,,,,,,24.75843181,,,,,0.084112812,,,,,,,0,0,0,,,,0,0,,0.0079084,0.79084,0,0,,,,56,,103.4635342,5.352,,,0.319531546,0,0,,0,0,,0,0,,,,,,,,,,,,,,,,,,,,0.227510334,,,,,,,,103.5705278,,,,,,,,,,,,103.4635342,0
Ireland,1975,,,,,,,23.23737419,,,,,0.071217468,,,,,,,0,0,0,,,,0,0,,0.0052335,0.52335,0,0,,,,56,,101.2812877,5.232,,,0.2989855,0,0,,0,0,,0,0,,,,,,,,,,,,,,,,,,,,0.222534532,,,,,,,,95.30387313,,,,,,,,,,,,101.2812877,0
Ireland,1976,,,,,,,23.78993681,,,,,0.073227132,,,,,,,0,0,0,,,,0,0,,0.0059313,0.59313,0,0,,,,56,,102.6697814,5.305,,,0.305175377,0,0,,0,0,,0,0,,,,,,,,,,,,,,,,,,,,0.226016945,,,,,,,,95.67025114,,,,,,,,,,,,102.6697814,0
Ireland,1977,,,,,,,24.98094526,,,,,0.076702176,,,,,,,0,0,0,,,,0,0,,0.0074432,0.74432,0,0,,,,56,,110.1294521,5.658,,,0.325187948,0,0,,0,0,,0,0,,,,,,,,,,,,,,,,,,,,0.241042572,,,,,,,,100.2810094,,,,,,,,,,,,110.1294521,0
Ireland,1978,,,,,,,26.21608445,,,,,0.072557244,,,,,,,0,0,0,,,,0,0,,0.006978,0.6978,0,0,,,,56,,119.8670685,6.041,,,0.338352036,0,0,,0,0,,0,0,,,,,,,,,,,,,,,,,,,,0.258816792,,,,,,,,102.7127527,,,,,,,,,,,,119.8670685,0
Ireland,1979,,,,,,,28.68604207,,,,,0.083233584,,,,,,,0.026726669,0.2762375,0.00994455,,,,0,0,,0.0082573,0.82573,0,0,,,,56,,125.5007123,6.35,,,0.373098107,0,0,,0,0,,0,0,,,,,,,,,,,,,,,,,,,,0.271662673,,,,,,,,111.6390032,,,,,,,,,,,,125.5007123,0
Ireland,1980,,,,,,,27.37236492,,,,,0.078879312,,,,,,,0.077824929,0.806575,0.0290367,,,,0,0,,0.0083736,0.83736,0,0,,,41,56,,112.9764481,5.716,,,0.360987694,0,0,,0,0,,0,0,,,,,,,,,,,,,,,,,,,,0.244698082,,,,,,,,106.6508981,,,,,,,,,,,,112.9764481,0
Ireland,1981,,,,,,,26.44915445,,,,,0.082563696,,,,,,,0.117336594,1.21275,0.043659,,,,0,0,,0.0086062,0.86062,0,0,,,15,56,,101.447726,5.063,,,0.352212338,0,0,,0,0,,0,0,,,,,,,,,,,,,,,,,,,,0.217383442,,,,,,,,102.9250912,,,,,,,,,,,,101.447726,0
Ireland,1982,,,,,,,26.05863228,,,,,0.087336648,,,,,,,0.172186796,1.7796625,0.06406785,,,,0,0,,0.0080247,0.80247,0,0,,,10,56,,89.92838356,4.414,,,0.349717695,0,0,,0,0,,0,0,,,,,,,,,,,,,,,,,,,,0.190288497,,,,,,,,101.2563593,,,,,,,,,,,,89.92838356,0
Ireland,1983,,,,,,,25.74490263,,,,,0.094747284,,,,,,,0.186248562,1.925,0.0693,,,,0,0,,0.0077921,0.77921,0,0,,,24,56,,81.78830137,4.008,,,0.344655754,0,0,,0,0,,0,0,,,,,,,,,,,,,,,,,,,,0.17281637,,,,,,,,99.0542664,,,,,,,,,,,,81.78830137,0
Ireland,1984,,,,,,,25.35307601,,,,,0.090811692,,,,,,,0.196791198,2.0395375,0.07342335,,,,0,0,,0.0068617,0.68617,0,0,,,23,56,,80.18978142,3.942,,,0.34104269,0,0,,0,0,,0,0,,,,,,,,,,,,,,,,,,,,0.169945948,,,,,,,,97.48143225,,,,,,,,,,,,80.18978142,0
Ireland,1985,,,,,,,26.85481654,,,,,0.104335056,,,12.088,,,,0.203197182,2.100175,0.0756063,,,,0,0,,0.0083736,0.83736,0,0,,,26,56,,80.24208219,3.93,,,0.357796026,0,0,,0,0,,0,0,,,,,,,,,,,,,,,,,,,,0.16948107,,,,,,,,101.9077949,,,,,,,,,,,,80.24208219,0
Ireland,1986,,,,,,,28.63279738,,,,,0.114676452,,,12.652,,,,0.143318269,1.4812875,0.05332635,,,,0,0,,0.0091877,0.91877,0,0,,,28,56,,97.85016438,4.869,,,0.386417174,0,0,,0,0,,0,0,,,,,,,,,,,,,,,,,,,,0.209226672,,,,,,,,109.889275,,,,,,,,,,,,97.85016438,0
