Country,Year,Biofuels (TWh),Hydro (TWh – sub method),Nuclear (TWh – sub method),Renewables (TWh – sub method),Solar (TWh – sub method),Wind (TWh – sub method),Other renewables (TWh – sub method),Low-carbon energy (TWh – sub method),Low-carbon energy (TWh),Fossil Fuels (TWh),Primary energy (TWh),Primary energy – direct (TWh),Coal (% primary direct energy),Gas (% primary direct energy),Oil (% primary direct energy),Biofuels (% primary direct energy),Nuclear (% primary direct energy),Hydro (% primary direct energy),Renewables (% primary direct energy),Solar (% primary direct energy),Wind (% primary direct energy),Other renewables (% primary direct energy),Fossil Fuels (% primary direct energy),Low-carbon energy (% primary direct energy),Coal (% sub energy),Gas (% sub energy),Oil (% sub energy),Biofuels (% sub energy),Nuclear (% sub energy),Hydro (% sub energy),Renewables (% sub energy),Solar (% sub energy),Wind (% sub energy),Other renewables (% sub energy),Fossil Fuels (% sub energy),Low-carbon energy (% sub energy),Coal (% growth),Coal (TWh growth – sub method),Oil (% growth),Oil (TWh growth – sub method),Gas (% growth),Gas (TWh growth – sub method),Biofuels (% growth),Biofuels (TWh growth – sub method),Fossil Fuels (% growth),Fossil Fuels (TWh growth – sub method),Hydro (% growth),Hydro (TWh growth – sub method),Nuclear (% growth),Nuclear (TWh growth – sub method),Renewables (% growth),Renewables (TWh growth – sub method),Solar (% growth),Solar (TWh growth – sub method),Wind (% growth),Wind (TWh growth – sub method),Other renewables (% growth),Other renewables (TWh growth – sub method),Low-carbon energy (% growth),Low-carbon energy (TWh growth – sub method),Coal per capita (kWh),Oil per capita (kWh),Gas per capita (kWh),Biofuels per capita (kWh),Fossil Fuels per capita (kWh),Hydro per capita (kWh),Nuclear per capita (kWh),Renewables per capita (kWh),Solar per capita (kWh),Wind per capita (kWh),Other renewables per capita (kWh),Low-carbon energy per capita (kWh)
Austria,1992,0.091,96.801,0.0,100.584,0.0,0.0,3.692,100.584,36.268,238.591,339.175,274.86,14.146,23.46,49.199,0.033,0.0,12.679,13.195,0.0,0.0,0.484,86.805,13.195,0.041,0.068,0.144,0.0,0.0,0.103,0.107,0.0,0.0,0.004,0.253,0.107,-22.193,-11.09,-2.648,-3.678,-1.8,-1.182,10.756,0.009,-6.266,-15.95,10.829,9.458,,0.0,10.739,9.754,,0.0,,0.0,8.43,0.287,10.739,9.754,4965.185,17268.303,8234.299,11.582,30467.787,12361.378,0.0,12844.44,0.0,0.0,471.479,12844.44
Austria,1993,0.104,101.96,0.0,105.848,0.003,0.0,3.781,105.848,38.172,239.135,344.983,277.307,12.607,24.454,49.174,0.038,0.0,13.236,13.765,0.0,0.0,0.491,86.235,13.765,0.036,0.071,0.142,0.0,0.0,0.106,0.11,0.0,0.0,0.004,0.25,0.11,-10.09,-3.923,0.84,1.137,5.165,3.33,14.952,0.014,0.228,0.543,5.329,5.159,,0.0,5.233,5.264,,0.003,,0.0,2.404,0.089,5.233,5.264,4429.598,17278.507,8592.466,13.211,30300.57,12919.261,0.0,13411.894,0.352,0.0,479.07,13411.894
Austria,1994,0.074,99.188,0.0,102.627,0.003,0.0,3.363,102.627,36.993,240.442,343.069,277.435,12.779,25.142,48.745,0.026,0.0,12.871,13.334,0.0,0.0,0.436,86.666,13.334,0.037,0.073,0.142,0.0,0.0,0.104,0.108,0.0,0.0,0.004,0.252,0.108,1.418,0.496,-0.827,-1.127,2.859,1.939,-29.491,-0.031,0.547,1.307,-2.719,-2.772,,0.0,-3.043,-3.221,0.0,0.0,,0.0,-11.061,-0.418,-3.043,-3.221,4461.245,17016.792,8776.855,9.25,30254.892,12480.797,0.0,12913.521,0.35,0.0,423.124,12913.521
Austria,1995,0.131,102.965,0.0,108.26,0.003,0.003,5.159,108.26,39.058,251.358,359.618,290.415,13.89,26.224,46.438,0.045,0.0,12.764,13.449,0.0,0.0,0.64,86.551,13.449,0.04,0.076,0.135,0.0,0.0,0.103,0.108,0.0,0.0,0.005,0.252,0.108,13.776,4.884,-0.277,-0.374,9.184,6.406,78.513,0.058,4.54,10.916,3.808,3.777,,0.0,5.49,5.634,0.0,0.0,,0.003,53.419,1.796,5.49,5.634,5048.574,16878.601,9531.432,16.424,31458.607,12886.5,0.0,13549.286,0.348,0.348,645.667,13549.286
Austria,1996,0.129,95.045,0.0,99.605,0.003,0.014,4.415,99.605,35.94,261.108,360.713,297.048,13.638,27.289,46.974,0.043,0.0,11.519,12.099,0.0,0.002,0.535,87.901,12.099,0.04,0.081,0.139,0.0,0.0,0.095,0.099,0.0,0.0,0.004,0.261,0.099,0.425,0.172,3.466,4.674,6.439,4.904,-1.926,-0.003,3.879,9.75,-7.692,-7.92,,0.0,-7.995,-8.655,0.0,0.0,400.0,0.011,-14.418,-0.744,-7.995,-8.655,5052.503,17403.207,10110.058,16.052,32565.768,11854.151,0.0,12422.943,0.346,1.732,550.662,12422.943
Austria,1997,0.152,100.293,0.0,105.26,0.006,0.056,4.754,105.26,37.991,262.825,368.085,300.816,14.284,25.971,47.115,0.051,0.0,12.002,12.629,0.001,0.007,0.569,87.371,12.629,0.042,0.076,0.139,0.0,0.0,0.098,0.103,0.0,0.0,0.005,0.257,0.103,6.068,2.458,1.573,2.195,-3.621,-2.935,18.427,0.024,0.658,1.718,5.521,5.248,,0.0,5.677,5.655,100.0,0.003,300.0,0.042,7.672,0.339,5.677,5.655,5349.091,17643.877,9725.758,18.974,32718.726,12485.261,0.0,13103.644,0.692,6.916,591.801,13103.644
Austria,1998,0.156,103.232,0.0,108.637,0.006,0.125,5.119,108.637,39.209,265.214,373.851,304.423,12.427,26.347,48.346,0.051,0.0,12.208,12.88,0.001,0.015,0.605,87.12,12.88,0.036,0.077,0.142,0.0,0.0,0.099,0.105,0.0,0.0,0.005,0.255,0.105,-11.959,-5.139,3.842,5.446,2.664,2.082,2.3,0.004,0.909,2.389,2.93,2.939,,0.0,3.208,3.377,0.0,0.0,125.0,0.069,7.677,0.365,3.208,3.377,4704.611,18303.177,9974.732,19.391,32982.52,12838.064,0.0,13510.277,0.691,15.545,636.587,13510.277
Austria,1999,0.184,113.053,0.0,117.82,0.006,0.142,4.436,117.82,42.533,264.149,381.969,306.682,12.25,26.714,47.167,0.06,0.0,13.271,13.869,0.001,0.017,0.521,86.131,13.869,0.035,0.077,0.136,0.0,0.0,0.107,0.111,0.0,0.0,0.004,0.249,0.111,-0.688,-0.26,-1.716,-2.525,2.145,1.72,17.708,0.028,-0.402,-1.065,9.514,9.822,,0.0,8.453,9.183,0.0,0.0,13.333,0.017,-13.342,-0.683,8.453,9.183,4666.427,17966.63,10175.943,22.796,32809.0,14041.93,0.0,14633.975,0.69,17.596,550.963,14633.975
Austria,2000,0.198,116.21,0.0,120.848,0.008,0.186,4.245,120.848,43.632,262.434,383.282,306.066,13.879,25.552,46.313,0.065,0.0,13.669,14.256,0.001,0.022,0.499,85.744,14.256,0.04,0.073,0.133,0.0,0.0,0.109,0.114,0.0,0.0,0.004,0.246,0.114,13.067,4.909,-2.006,-2.902,-4.544,-3.722,7.854,0.014,-0.649,-1.715,2.793,3.157,,0.0,2.57,3.028,50.0,0.003,31.373,0.044,-4.298,-0.191,2.57,3.028,5264.294,17566.565,9691.727,24.531,32522.585,14401.569,0.0,14976.294,1.033,23.064,526.097,14976.294
Austria,2001,0.227,111.647,0.0,116.965,0.014,0.475,4.603,116.965,42.527,280.449,397.414,322.976,13.587,25.662,47.584,0.07,0.0,12.526,13.167,0.002,0.053,0.516,86.833,13.167,0.04,0.075,0.139,0.0,0.0,0.101,0.106,0.0,0.0,0.004,0.254,0.106,3.301,1.402,8.421,11.936,5.98,4.677,14.714,0.029,6.865,18.015,-3.927,-4.564,,0.0,-3.213,-3.883,65.667,0.005,155.049,0.289,8.421,0.358,-3.213,-3.883,5418.93,18978.801,10235.186,28.042,34632.917,13787.366,0.0,14444.126,1.705,58.618,568.396,14444.126
Austria,2002,0.235,110.3,0.0,115.285,0.025,0.557,4.169,115.285,42.194,282.885,398.17,325.079,13.713,25.066,48.24,0.072,0.0,12.375,12.98,0.003,0.062,0.468,87.02,12.98,0.04,0.074,0.142,0.0,0.0,0.1,0.104,0.0,0.001,0.004,0.256,0.104,1.592,0.699,2.039,3.134,-1.685,-1.397,3.459,0.008,0.869,2.436,-1.206,-1.347,,0.0,-1.436,-1.68,78.672,0.011,17.262,0.082,-9.424,-0.434,-1.436,-1.68,5480.396,19278.602,10017.384,28.881,34776.381,13559.684,0.0,14172.534,3.032,68.427,512.51,14172.534
Austria,2003,0.244,90.49,0.0,96.435,0.041,0.997,4.664,96.435,35.552,307.114,403.549,342.666,13.876,26.157,49.593,0.071,0.0,9.693,10.375,0.004,0.107,0.5,89.625,10.375,0.042,0.08,0.152,0.0,0.0,0.081,0.086,0.0,0.001,0.004,0.274,0.086,6.658,2.968,8.364,13.117,9.995,8.144,3.776,0.009,8.565,24.229,-17.96,-19.81,,0.0,-16.351,-18.85,65.67,0.016,79.14,0.441,11.872,0.495,-16.351,-18.85,5815.628,20785.173,10962.742,29.82,37563.543,11067.911,0.0,11795.134,4.998,121.959,570.447,11795.134
Austria,2004,0.249,99.516,0.0,107.89,0.049,2.501,5.576,107.89,40.013,302.397,410.287,342.41,13.603,26.428,48.284,0.073,0.0,10.736,11.686,0.005,0.27,0.602,88.314,11.686,0.041,0.079,0.145,0.0,0.0,0.087,0.095,0.0,0.002,0.005,0.265,0.095,-2.043,-0.971,-2.712,-4.608,0.962,0.863,1.945,0.005,-1.536,-4.717,9.975,9.026,,0.0,11.878,11.455,19.236,0.008,150.851,1.504,19.551,0.912,11.878,11.455,5668.422,20120.762,11013.084,30.248,36802.269,12111.248,0.0,13130.409,5.93,304.41,678.573,13130.409
Austria,2005,0.946,99.781,0.0,110.92,0.057,3.581,6.556,110.92,41.83,306.342,417.262,348.172,13.338,27.365,47.283,0.272,0.0,10.654,12.014,0.006,0.382,0.7,87.986,12.014,0.04,0.082,0.142,0.001,0.0,0.086,0.096,0.0,0.003,0.006,0.264,0.096,-0.297,-0.138,-0.425,-0.702,5.287,4.785,280.443,0.697,1.304,3.944,0.267,0.265,,0.0,2.808,3.03,16.03,0.008,43.166,1.08,17.575,0.98,2.808,3.03,5626.365,19945.876,11543.629,114.562,37115.87,12089.346,0.0,13438.894,6.85,433.865,794.271,13438.894
Austria,2006,3.397,95.307,0.0,112.103,0.06,4.685,8.654,112.103,44.066,300.44,412.543,344.505,13.468,25.989,47.752,0.986,0.0,10.35,12.791,0.006,0.509,0.94,87.209,12.791,0.04,0.078,0.144,0.003,0.0,0.083,0.098,0.0,0.004,0.008,0.262,0.098,-0.086,-0.04,-0.071,-0.117,-6.03,-5.745,259.239,2.451,-1.927,-5.902,-4.484,-4.474,,0.0,1.066,1.183,5.841,0.003,30.834,1.104,32.004,2.098,1.066,1.183,5600.01,19855.512,10806.079,409.978,36261.6,11503.11,0.0,13530.243,7.222,565.473,1044.46,13530.243
Austria,2007,3.955,98.426,0.0,118.645,0.064,5.411,10.789,118.645,47.133,284.227,402.872,331.359,13.538,25.564,46.674,1.194,0.0,11.183,14.224,0.007,0.615,1.226,85.776,14.224,0.04,0.076,0.138,0.004,0.0,0.088,0.106,0.0,0.005,0.01,0.254,0.106,-3.316,-1.538,-5.989,-9.852,-5.387,-4.823,16.437,0.558,-5.396,-16.213,3.272,3.119,,0.0,5.836,6.543,7.594,0.005,15.499,0.726,24.671,2.135,5.836,6.543,5395.848,18602.727,10189.05,475.734,34187.625,11838.965,0.0,14271.019,7.744,650.884,1297.691,14271.019
Austria,2008,4.808,101.18,0.0,122.734,0.08,5.309,11.357,122.734,49.481,288.212,410.946,337.693,13.123,26.854,45.37,1.424,0.0,11.35,14.653,0.009,0.596,1.274,85.347,14.653,0.039,0.079,0.134,0.004,0.0,0.089,0.108,0.0,0.005,0.01,0.252,0.108,-1.211,-0.543,-0.936,-1.448,7.055,5.977,21.561,0.853,1.402,3.986,2.798,2.754,,0.0,3.446,4.089,23.494,0.015,-1.886,-0.102,5.268,0.568,3.446,4.089,5312.751,18367.189,10871.588,576.38,34551.528,12129.726,0.0,14713.624,9.532,636.481,1361.504,14713.624
Austria,2009,6.101,107.29,0.0,129.869,0.128,5.126,11.223,129.869,53.278,267.16,397.029,320.438,10.42,27.562,45.391,1.904,0.0,12.763,16.627,0.015,0.61,1.335,83.373,16.627,0.03,0.08,0.132,0.006,0.0,0.097,0.118,0.0,0.005,0.01,0.242,0.118,-24.654,-10.926,-5.065,-7.761,-2.609,-2.366,26.899,1.293,-7.305,-21.053,6.038,6.109,,0.0,5.813,7.135,61.396,0.049,-3.445,-0.183,-1.179,-0.134,5.813,7.135,3988.078,17371.995,10548.527,728.701,31908.6,12814.302,0.0,15511.05,15.327,612.272,1340.448,15511.05
Austria,2010,5.947,100.027,0.0,123.225,0.232,5.381,11.638,123.225,50.926,287.307,410.532,338.233,11.608,28.421,44.915,1.758,0.0,11.342,15.057,0.026,0.61,1.32,84.943,15.057,0.034,0.084,0.133,0.005,0.0,0.088,0.108,0.0,0.005,0.01,0.252,0.108,17.579,5.87,4.447,6.468,8.842,7.809,-2.533,-0.155,7.541,20.147,-6.769,-7.262,,0.0,-5.116,-6.644,80.455,0.103,4.975,0.255,3.695,0.415,-5.116,-6.644,4668.367,18064.082,11430.3,707.095,34162.749,11893.942,0.0,14652.266,27.535,639.882,1383.813,14652.266
Austria,2011,5.976,88.729,0.0,111.88,0.451,5.018,11.705,111.88,46.843,272.512,384.392,319.355,12.625,28.313,44.394,1.871,0.0,10.721,14.668,0.055,0.606,1.414,85.332,14.668,0.038,0.085,0.133,0.006,0.0,0.083,0.105,0.0,0.005,0.011,0.255,0.105,2.697,1.059,-6.677,-10.143,-5.94,-5.71,0.5,0.03,-5.149,-14.794,-11.295,-11.298,,0.0,-9.207,-11.345,94.801,0.22,-6.758,-0.364,0.578,0.067,-9.207,-11.345,4769.582,16771.118,10695.94,706.969,32236.64,10496.172,0.0,13234.701,53.362,593.563,1384.634,13234.701
Austria,2012,5.913,112.829,0.0,137.822,0.869,6.342,11.869,137.822,57.125,265.332,403.154,322.457,11.615,26.745,43.924,1.834,0.0,13.584,17.715,0.105,0.764,1.429,82.285,17.715,0.033,0.077,0.126,0.005,0.0,0.101,0.123,0.001,0.006,0.011,0.237,0.123,-7.105,-2.865,-0.098,-0.139,-4.619,-4.177,-1.058,-0.063,-2.635,-7.181,27.161,24.099,,0.0,23.188,25.943,92.703,0.418,26.385,1.324,1.403,0.164,23.188,25.943,4405.301,16658.632,10143.396,695.482,31207.329,13270.5,0.0,16210.107,102.241,745.874,1396.01,16210.107
Austria,2013,5.204,107.649,0.0,134.265,1.603,8.073,11.737,134.265,55.614,266.25,400.515,321.863,11.836,25.478,45.407,1.617,0.0,13.063,17.279,0.194,0.98,1.424,82.721,17.279,0.034,0.074,0.131,0.005,0.0,0.097,0.121,0.001,0.007,0.011,0.239,0.121,1.713,0.641,3.186,4.513,-4.913,-4.237,-12.0,-0.71,0.346,0.918,-4.591,-5.18,,0.0,-2.581,-3.557,84.366,0.733,27.303,1.731,-1.115,-0.132,-2.581,-3.557,4452.489,17081.05,9584.25,608.165,31117.789,12581.455,0.0,15692.2,187.308,943.532,1371.741,15692.2
Austria,2014,6.467,104.368,0.0,133.655,1.998,9.787,11.035,133.655,56.444,250.162,383.818,306.607,11.381,24.497,45.712,2.109,0.0,13.376,18.409,0.256,1.254,1.414,81.591,18.409,0.033,0.07,0.131,0.006,0.0,0.098,0.125,0.002,0.009,0.01,0.235,0.125,-8.402,-3.201,-4.1,-5.992,-8.408,-6.895,24.276,1.263,-6.042,-16.087,-3.049,-3.282,,0.0,-0.454,-0.61,24.693,0.396,21.232,1.714,-5.976,-0.701,-0.454,-0.61,4050.466,16268.559,8718.285,750.627,29037.31,12114.339,0.0,15513.889,231.96,1136.031,1280.932,15513.889
Austria,2015,7.703,93.742,0.0,127.453,2.371,12.245,11.393,127.453,55.039,257.077,384.53,312.117,12.083,25.529,44.753,2.468,0.0,11.872,17.634,0.3,1.551,1.443,82.366,17.634,0.035,0.075,0.131,0.007,0.0,0.088,0.119,0.002,0.011,0.011,0.241,0.119,8.076,2.818,-0.338,-0.474,6.086,4.571,19.112,1.236,2.764,6.915,-10.181,-10.626,,0.0,-4.641,-6.202,18.628,0.372,25.112,2.458,3.239,0.357,-4.641,-6.202,4345.555,16094.942,9181.25,887.549,29621.747,10801.398,0.0,14685.776,273.157,1410.922,1312.749,14685.776
Austria,2016,6.384,100.201,0.0,134.304,2.756,13.165,11.797,134.304,57.251,262.875,397.179,320.126,10.927,26.059,45.13,1.994,0.0,12.447,17.884,0.342,1.635,1.465,82.116,17.884,0.032,0.076,0.131,0.006,0.0,0.091,0.122,0.002,0.012,0.011,0.238,0.122,-7.249,-2.734,3.43,4.791,4.695,3.741,-17.12,-1.319,2.255,5.798,6.891,6.46,,0.0,5.375,6.851,16.266,0.386,7.51,0.92,3.551,0.405,5.375,6.851,3998.902,16516.378,9536.876,729.829,30052.156,11455.103,0.0,15353.711,315.098,1504.983,1348.698,15353.711
Austria,2017,5.569,95.734,0.0,133.206,3.172,16.429,12.302,133.206,56.624,273.609,406.815,330.233,11.072,27.465,44.316,1.686,0.0,11.596,17.147,0.384,1.99,1.49,82.853,17.147,0.032,0.08,0.13,0.005,0.0,0.085,0.118,0.003,0.015,0.011,0.242,0.118,4.531,1.585,1.296,1.872,8.723,7.277,-12.77,-0.815,4.083,10.734,-4.459,-4.468,,0.0,-0.817,-1.098,15.099,0.416,24.796,3.264,4.279,0.505,-0.817,-1.098,4145.69,16592.699,10283.404,631.39,31021.793,10854.277,0.0,15102.891,359.69,1862.695,1394.839,15102.891
Austria,2018,5.817,93.545,0.0,130.22,3.617,14.988,12.253,130.22,55.871,266.918,397.138,322.789,10.002,26.912,45.777,1.802,0.0,11.66,17.309,0.451,1.868,1.527,82.691,17.309,0.029,0.079,0.134,0.005,0.0,0.085,0.118,0.003,0.014,0.011,0.242,0.118,-11.704,-4.28,0.969,1.418,-4.222,-3.829,4.462,0.248,-2.446,-6.691,-2.287,-2.189,,0.0,-2.242,-2.986,14.0,0.444,-8.77,-1.441,-0.398,-0.049,-2.242,-2.986,3631.043,16618.731,9770.05,654.26,30019.824,10520.814,0.0,14645.614,406.749,1685.668,1378.123,14645.614
Austria,2019,5.852,100.176,0.0,140.509,4.215,18.516,11.75,140.509,60.232,275.456,415.965,335.688,9.839,26.514,45.704,1.743,0.0,12.051,17.943,0.507,2.227,1.414,82.057,17.943,0.029,0.077,0.133,0.005,0.0,0.087,0.122,0.004,0.016,0.01,0.238,0.122,2.301,0.743,3.83,5.66,2.458,2.135,0.591,0.034,3.199,8.538,7.089,6.632,,0.0,7.901,10.289,16.54,0.598,23.537,3.528,-4.105,-0.503,7.901,10.289,3688.177,17132.509,9938.962,653.44,30759.648,11186.495,0.0,15690.338,470.654,2067.6,1312.148,15690.338
Austria,2020,5.191,101.038,0.0,139.877,3.924,16.762,12.962,139.877,59.783,244.483,384.36,304.266,8.516,28.027,43.809,1.706,0.0,13.46,19.648,0.523,2.233,1.727,80.352,19.648,0.024,0.08,0.125,0.005,0.0,0.095,0.131,0.004,0.016,0.012,0.229,0.131,-21.546,-7.116,-13.119,-20.127,-4.19,-3.729,-11.292,-0.661,-11.244,-30.973,0.86,0.862,,0.0,-0.449,-0.632,-6.895,-0.291,-9.471,-1.754,10.313,1.212,-0.449,-0.632,2877.034,14800.154,9468.296,576.355,27145.484,11218.459,0.0,15530.859,435.706,1861.118,1439.221,15530.859
Azerbaijan,1985,,3.646,0.0,3.646,0.0,0.0,0.0,3.646,,230.855,234.501,,,,,,,,,,,,,,0.002,0.204,0.149,,0.0,0.006,0.006,0.0,0.0,0.0,0.354,0.006,,,,,,,,,,,,,,,,,,,,,,,,,160.499,14578.324,19890.629,,34629.453,546.919,0.0,546.919,0.0,0.0,0.0,546.919
Azerbaijan,1986,,2.234,0.0,2.234,0.0,0.0,0.0,2.234,,250.218,252.453,,,,,,,,,,,,,,0.002,0.21,0.145,,0.0,0.003,0.003,0.0,0.0,0.0,0.357,0.003,0.0,0.0,4.766,4.632,11.109,14.731,,,8.387,19.363,-38.721,-1.412,,0.0,-38.721,-1.412,,0.0,,0.0,,0.0,-38.721,-1.412,157.843,15020.356,21734.621,,36912.82,329.603,0.0,329.603,0.0,0.0,0.0,329.603
Azerbaijan,1987,,2.234,0.0,2.234,0.0,0.0,0.0,2.234,,242.41,244.644,,,,,,,,,,,,,,0.002,0.214,0.141,,0.0,0.003,0.003,0.0,0.0,0.0,0.357,0.003,0.0,0.0,-5.884,-5.99,-1.234,-1.818,,,-3.121,-7.809,0.0,0.0,,0.0,0.0,0.0,,0.0,,0.0,,0.0,0.0,0.0,155.213,13901.092,21108.73,,35165.036,324.111,0.0,324.111,0.0,0.0,0.0,324.111
Azerbaijan,1988,,1.94,0.0,1.94,0.0,0.0,0.0,1.94,,242.908,244.847,,,,,,,,,,,,,,0.002,0.211,0.144,,0.0,0.003,0.003,0.0,0.0,0.0,0.357,0.003,0.0,0.0,2.417,2.316,-1.25,-1.818,,,0.205,0.498,-13.187,-0.295,,0.0,-13.187,-0.295,,0.0,,0.0,,0.0,-13.187,-0.295,152.633,14000.421,20498.423,,34651.476,276.693,0.0,276.693,0.0,0.0,0.0,276.693
Azerbaijan,1989,,1.94,0.0,1.94,0.0,0.0,0.0,1.94,,247.744,249.683,,,,,,,,,,,,,,0.002,0.218,0.138,,0.0,0.003,0.003,0.0,0.0,0.0,0.357,0.003,0.0,0.0,-2.488,-2.442,5.065,7.278,,,1.991,4.836,0.0,0.0,,0.0,0.0,0.0,,0.0,,0.0,,0.0,0.0,0.0,150.13,13428.223,21183.518,,34761.871,272.157,0.0,272.157,0.0,0.0,0.0,272.157
Azerbaijan,1990,,4.606,0.0,4.606,0.0,0.0,0.0,4.606,,255.4,260.006,,,,,,,,,,,,,,0.001,0.213,0.139,,0.0,0.006,0.006,0.0,0.0,0.0,0.354,0.006,-3.261,-0.035,4.904,4.694,1.986,2.998,,,3.091,7.657,137.446,2.666,,0.0,137.446,2.666,,0.0,,0.0,,0.0,137.446,2.666,142.911,13861.42,21258.508,,35262.839,635.885,0.0,635.885,0.0,0.0,0.0,635.885
Azerbaijan,1991,,4.887,0.0,4.887,0.0,0.0,0.0,4.887,,244.911,249.798,,,,,,,,,,,,,,0.001,0.212,0.14,,0.0,0.007,0.007,0.0,0.0,0.0,0.353,0.007,-24.719,-0.256,-3.58,-3.594,-4.312,-6.639,,,-4.107,-10.489,6.11,0.281,,0.0,6.11,0.281,,0.0,,0.0,,0.0,6.11,0.281,105.901,13156.011,20023.386,,33285.298,664.173,0.0,664.173,0.0,0.0,0.0,664.173
Azerbaijan,1992,,4.854,0.0,4.854,0.0,0.0,0.0,4.854,,209.042,213.896,,,,,,,,,,,,,,0.0,0.193,0.159,,0.0,0.008,0.008,0.0,0.0,0.0,0.352,0.008,-82.09,-0.64,-2.564,-2.482,-22.227,-32.748,,,-14.646,-35.869,-0.682,-0.033,,0.0,-0.682,-0.033,,0.0,,0.0,,0.0,-0.682,-0.033,18.678,12623.194,15335.163,,27977.035,649.58,0.0,649.58,0.0,0.0,0.0,649.58
Azerbaijan,1993,,6.739,0.0,6.739,0.0,0.0,0.0,6.739,,178.67,185.409,,,,,,,,,,,,,,0.0,0.164,0.183,,0.0,0.013,0.013,0.0,0.0,0.0,0.347,0.013,-75.0,-0.105,-0.28,-0.264,-26.185,-30.003,,,-14.529,-30.372,38.843,1.885,,0.0,38.843,1.885,,0.0,,0.0,,0.0,38.843,1.885,4.602,12405.504,11155.703,,23565.809,888.831,0.0,888.831,0.0,0.0,0.0,888.831
Azerbaijan,1994,,5.083,0.0,5.083,0.0,0.0,0.0,5.083,,165.326,170.409,,,,,,,,,,,,,,0.0,0.167,0.182,,0.0,0.011,0.011,0.0,0.0,0.0,0.349,0.011,33.333,0.012,-8.395,-7.896,-6.455,-5.46,,,-7.469,-13.344,-24.567,-1.656,,0.0,-24.567,-1.656,,0.0,,0.0,,0.0,-24.567,-1.656,6.054,11213.224,10297.144,,21516.422,661.574,0.0,661.574,0.0,0.0,0.0,661.574
Azerbaijan,1995,,4.322,0.0,4.322,0.0,0.0,0.0,4.322,,155.921,160.243,,,,,,,,,,,,,,0.0,0.176,0.175,,0.0,0.01,0.01,0.0,0.0,0.0,0.35,0.01,-25.0,-0.012,-9.844,-8.482,-1.152,-0.912,,,-5.689,-9.405,-14.973,-0.761,,0.0,-14.973,-0.761,,0.0,,0.0,,0.0,-14.973,-0.761,4.487,9990.108,10058.449,,20053.044,555.883,0.0,555.883,0.0,0.0,0.0,555.883
Azerbaijan,1996,,4.269,0.0,4.269,0.0,0.0,0.0,4.269,,127.103,131.373,,,,,,,,,,,,,,0.0,0.157,0.191,,0.0,0.012,0.012,0.0,0.0,0.0,0.348,0.012,0.0,0.0,-10.177,-7.905,-26.739,-20.912,,,-18.482,-28.817,-1.221,-0.053,,0.0,-1.221,-0.053,,0.0,,0.0,,0.0,-1.221,-0.053,4.441,8881.874,7293.748,,16180.064,543.494,0.0,543.494,0.0,0.0,0.0,543.494
Azerbaijan,1997,,4.756,0.0,4.756,0.0,0.0,0.0,4.756,,121.004,125.76,,,,,,,,,,,,,,0.0,0.156,0.19,,0.0,0.014,0.014,0.0,0.0,0.0,0.346,0.014,0.0,0.0,-4.829,-3.369,-4.764,-2.73,,,-4.799,-6.099,11.386,0.486,,0.0,11.386,0.486,,0.0,,0.0,,0.0,11.386,0.486,4.402,8378.188,6884.803,,15267.394,600.02,0.0,600.02,0.0,0.0,0.0,600.02
Azerbaijan,1998,,5.419,0.0,5.419,0.0,0.0,0.0,5.419,,120.794,126.213,,,,,,,,,,,,,,0.0,0.145,0.199,,0.0,0.015,0.015,0.0,0.0,0.0,0.345,0.015,-100.0,-0.035,5.227,3.471,-6.682,-3.646,,,-0.174,-0.21,13.96,0.664,,0.0,13.96,0.664,,0.0,,0.0,,0.0,13.96,0.664,0.0,8745.231,6373.099,,15118.33,678.287,0.0,678.287,0.0,0.0,0.0,678.287
Azerbaijan,1999,,4.183,0.0,4.183,0.0,0.0,0.0,4.183,,121.555,125.739,,,,,,,,,,,,,,0.0,0.156,0.192,,0.0,0.012,0.012,0.0,0.0,0.0,0.348,0.012,,0.0,-4.129,-2.885,7.161,3.646,,,0.63,0.761,-22.809,-1.236,,0.0,-22.809,-1.236,,0.0,,0.0,,0.0,-22.809,-1.236,0.0,8317.32,6774.995,,15092.316,519.403,0.0,519.403,0.0,0.0,0.0,519.403
Azerbaijan,2000,,4.261,0.0,4.261,0.0,0.0,0.0,4.261,,127.01,131.271,,,,,,,,,,,,,,0.0,0.145,0.204,,0.0,0.012,0.012,0.0,0.0,0.0,0.348,0.012,,0.0,10.864,7.278,-3.341,-1.823,,,4.487,5.455,1.859,0.078,,0.0,1.859,0.078,,0.0,,0.0,,0.0,1.859,0.078,0.0,9143.015,6493.318,,15636.333,524.591,0.0,524.591,0.0,0.0,0.0,524.591
Azerbaijan,2001,,3.59,0.0,3.59,0.0,0.0,0.0,3.59,,122.96,126.55,,,,,,,,,,,,,,0.0,0.215,0.134,,0.0,0.01,0.01,0.0,0.0,0.0,0.35,0.01,,0.035,-36.35,-26.996,43.438,22.911,,,-3.189,-4.05,-15.74,-0.671,,0.0,-15.74,-0.671,,0.0,,0.0,,0.0,-15.74,-0.671,4.256,5766.583,9229.183,,15000.022,438.001,0.0,438.001,0.0,0.0,0.0,438.001
